numero_voo,aeronave_id,aeroporto_origem_id,aeroporto_destino_id,data_partida,data_chegada,status_id,preco_base
LH3023,4912,2557,2162,2026-01-31 04:16:41+00:00,2026-01-31 16:44:54.934726+00:00,929,172.21
UA3203,79,1496,4208,2026-04-01 02:03:15+00:00,2026-04-01 13:40:21.601617+00:00,341,1945.26
IB1461,3834,1415,998,2025-07-27 06:39:02+00:00,2025-07-27 19:22:44.717302+00:00,674,412.31
BA6622,4473,3041,4518,2025-06-07 09:20:32+00:00,2025-06-07 17:43:14.825802+00:00,61,2334.36
LH8205,4026,3421,4588,2026-04-26 17:45:36+00:00,2026-04-26 21:30:30.994475+00:00,282,2473.81
JJ5740,2987,2038,639,2026-04-15 02:30:07+00:00,2026-04-15 07:32:46.655724+00:00,418,284.54
JJ6033,3539,4977,1516,2025-11-16 07:26:40+00:00,2025-11-16 17:04:50.940034+00:00,66,145.0
SQ3819,3623,3824,3462,2025-07-20 17:11:08+00:00,2025-07-20 20:42:25.704987+00:00,235,306.33
LA5077,4160,222,4337,2026-04-08 10:41:12+00:00,2026-04-08 11:46:58.351150+00:00,304,713.73
LA3691,4750,2346,1533,2025-06-29 10:48:47+00:00,2025-06-29 21:20:48.517417+00:00,99,2035.23
IB9189,3353,4665,191,2025-06-25 00:32:19+00:00,2025-06-25 08:52:13.339051+00:00,513,444.47
LH3872,1767,2290,1329,2025-09-15 18:47:27+00:00,2025-09-16 00:44:29.699514+00:00,967,2095.56
AA3941,1592,1878,1303,2026-03-23 14:26:45+00:00,2026-03-24 00:54:50.715297+00:00,105,1773.75
IB1976,4728,4572,3274,2026-02-15 16:09:28+00:00,2026-02-15 18:38:59.610149+00:00,119,1814.57
G38775,2512,4994,997,2026-02-27 20:18:13+00:00,2026-02-28 08:38:07.406255+00:00,563,893.58
AA5171,1067,4666,2223,2026-01-03 07:08:42+00:00,2026-01-03 16:21:22.798842+00:00,479,1699.38
AF705,4483,2889,2435,2025-11-07 20:20:12+00:00,2025-11-08 05:14:02.217899+00:00,966,174.64
G35653,697,3029,3377,2025-10-06 11:10:36+00:00,2025-10-07 00:46:13.102081+00:00,774,1472.74
AA5048,3488,1702,988,2025-12-12 19:41:29+00:00,2025-12-13 05:17:05.565758+00:00,869,1252.83
TP1168,1479,1165,3513,2025-12-28 08:45:34+00:00,2025-12-28 15:31:47.307538+00:00,449,1904.27
G39592,2912,2558,3600,2025-08-11 21:05:58+00:00,2025-08-12 08:19:36.477275+00:00,428,2426.13
AF7648,1797,1298,4663,2026-01-30 00:00:01+00:00,2026-01-30 06:36:01.377029+00:00,447,425.13
G36103,2148,3341,1589,2026-05-29 16:53:20+00:00,2026-05-30 00:29:32.112814+00:00,315,834.0
LA7519,2716,4715,2908,2026-02-25 03:47:39+00:00,2026-02-25 14:01:27.548427+00:00,821,266.48
QR3350,3442,717,2825,2025-10-03 10:45:38+00:00,2025-10-04 00:40:43.787170+00:00,18,291.55
AF4796,3286,2465,861,2025-11-27 14:54:20+00:00,2025-11-27 16:02:47.294296+00:00,606,818.88
JJ460,738,2465,2576,2025-12-26 16:53:39+00:00,2025-12-27 03:47:46.309608+00:00,556,1511.23
BA1266,4030,3250,3043,2026-05-12 06:55:08+00:00,2026-05-12 11:07:15.395364+00:00,526,2221.25
SQ3316,1728,3040,1113,2026-04-26 08:39:15+00:00,2026-04-26 09:57:14.012353+00:00,611,74.97
AD7201,2176,4226,31,2025-12-09 06:00:02+00:00,2025-12-09 15:40:03.321049+00:00,972,1911.91
IB6288,2413,4921,139,2025-12-06 12:19:34+00:00,2025-12-06 13:53:08.157538+00:00,806,1433.59
DL7016,3118,2798,336,2025-10-10 07:28:35+00:00,2025-10-10 19:13:53.641862+00:00,673,334.11
LA1567,1469,4131,986,2025-10-08 01:36:34+00:00,2025-10-08 07:41:18.201484+00:00,222,582.43
LA4378,3171,3979,1145,2025-06-06 00:33:31+00:00,2025-06-06 03:55:06.910497+00:00,690,897.95
UA9020,2999,775,3465,2025-11-27 13:49:31+00:00,2025-11-28 00:58:19.280578+00:00,641,1786.6
JJ2200,750,1696,1107,2025-07-14 03:52:39+00:00,2025-07-14 06:35:59.046921+00:00,363,617.69
TP9341,4390,2840,2049,2025-12-20 05:41:26+00:00,2025-12-20 14:11:16.318598+00:00,926,1763.25
AA6235,1964,791,4835,2025-07-03 08:08:43+00:00,2025-07-03 11:01:58.774405+00:00,142,2390.19
IB8451,3338,521,2215,2026-02-21 01:04:28+00:00,2026-02-21 04:15:27.881761+00:00,229,1631.08
AF200,4664,923,131,2025-06-09 07:28:42+00:00,2025-06-09 18:49:20.299168+00:00,662,2281.51
LH1709,660,8,4708,2025-08-11 09:22:33+00:00,2025-08-11 18:51:57.685556+00:00,400,1694.61
G34499,2764,2444,594,2025-10-26 13:30:12+00:00,2025-10-26 16:36:16.320056+00:00,82,842.25
BA2747,970,334,955,2025-10-14 00:08:40+00:00,2025-10-14 01:43:48.971273+00:00,855,1361.4
DL6447,4962,1938,743,2026-02-09 22:40:22+00:00,2026-02-10 00:44:24.763260+00:00,24,1201.53
IB3183,4442,460,226,2026-03-08 14:04:25+00:00,2026-03-08 22:27:26.645083+00:00,709,879.47
DL6125,1504,626,739,2025-06-18 16:08:01+00:00,2025-06-18 18:10:14.646400+00:00,555,1067.68
G32469,2769,595,921,2025-12-30 22:56:42+00:00,2025-12-31 11:04:23.912350+00:00,438,861.04
EK9042,456,43,4102,2025-09-27 21:32:23+00:00,2025-09-27 22:40:18.587923+00:00,189,467.07
IB1113,4352,1097,440,2026-03-24 12:44:42+00:00,2026-03-24 18:45:57.210946+00:00,494,742.7
IB1549,3157,4698,2562,2025-08-30 17:45:00+00:00,2025-08-31 02:20:26.971482+00:00,154,1915.4
LH6855,423,1983,3927,2025-08-05 22:02:46+00:00,2025-08-06 08:40:01.725903+00:00,273,1203.54
BA5115,420,3056,2902,2025-08-19 05:59:18+00:00,2025-08-19 16:51:25.794510+00:00,900,2019.01
JJ8244,2334,3590,2366,2025-09-24 07:05:57+00:00,2025-09-24 17:55:13.614580+00:00,71,1421.87
JJ8796,4797,3382,982,2025-09-17 00:36:33+00:00,2025-09-17 12:21:23.404261+00:00,106,655.9
G31316,2319,2375,3748,2026-01-14 05:13:10+00:00,2026-01-14 12:48:11.619602+00:00,662,980.12
JJ3293,4264,2825,27,2025-12-01 01:32:31+00:00,2025-12-01 03:34:34.993888+00:00,646,1085.25
AD3881,3305,982,4187,2026-04-03 10:29:17+00:00,2026-04-03 16:56:02.286301+00:00,424,1865.01
AD2832,3555,2386,3242,2025-08-03 05:29:22+00:00,2025-08-03 13:39:01.835774+00:00,337,951.02
LH2415,4812,2895,3852,2025-12-10 23:14:48+00:00,2025-12-11 12:00:18.254265+00:00,72,2233.06
SQ9997,2404,20,1172,2026-04-17 20:35:01+00:00,2026-04-17 22:11:21.711126+00:00,793,132.47
JJ1062,1263,2825,3612,2025-10-17 19:36:42+00:00,2025-10-17 23:18:30.531341+00:00,384,1926.79
EK5799,420,2215,1363,2026-02-08 13:04:58+00:00,2026-02-08 21:41:04.868058+00:00,546,1737.42
AA868,3594,1612,70,2026-05-24 00:26:43+00:00,2026-05-24 10:51:43.623531+00:00,469,1767.74
UA7489,1019,1617,3077,2025-10-24 03:30:32+00:00,2025-10-24 07:41:21.137256+00:00,409,2292.64
IB6433,531,4519,1856,2025-10-07 16:25:19+00:00,2025-10-07 20:22:20.136431+00:00,353,2465.55
UA6103,4963,2210,233,2025-11-17 05:48:10+00:00,2025-11-17 10:07:32.075686+00:00,177,1779.27
UA3309,3918,4424,3866,2025-11-26 06:45:44+00:00,2025-11-26 19:28:48.491794+00:00,153,75.03
JJ9956,1539,3054,1626,2026-04-17 16:03:24+00:00,2026-04-17 22:39:04.340115+00:00,638,642.99
LA6701,2768,4213,4601,2026-02-19 21:06:18+00:00,2026-02-20 00:30:20.738854+00:00,684,2175.09
AF8195,1360,1941,3001,2026-03-06 03:23:33+00:00,2026-03-06 14:25:40.180748+00:00,654,855.73
SQ6617,2279,328,3359,2025-06-27 05:27:10+00:00,2025-06-27 08:15:50.152190+00:00,995,2477.31
QR8407,2201,1600,1189,2025-12-08 02:21:46+00:00,2025-12-08 08:42:55.653198+00:00,298,870.56
AF2798,3969,1071,2570,2026-04-10 22:42:29+00:00,2026-04-11 02:01:27.305654+00:00,212,388.07
QR4229,684,4046,4323,2025-06-27 06:08:36+00:00,2025-06-27 18:16:50.808227+00:00,859,231.64
UA4703,3970,648,1913,2026-01-17 04:34:54+00:00,2026-01-17 06:27:52.119720+00:00,691,1863.71
IB9968,3591,2129,443,2025-07-06 02:44:12+00:00,2025-07-06 09:54:29.417233+00:00,182,2455.33
LH3788,2576,3762,167,2026-03-06 20:15:36+00:00,2026-03-07 02:58:07.295085+00:00,425,2005.47
IB1148,2779,2986,283,2026-02-08 05:33:48+00:00,2026-02-08 09:02:07.953502+00:00,153,2358.27
AA6752,3139,3617,4889,2025-11-12 02:56:04+00:00,2025-11-12 11:04:36.355976+00:00,935,1587.04
SQ3118,1017,1038,792,2025-07-02 21:19:53+00:00,2025-07-02 23:17:08.071231+00:00,882,320.59
EK8376,3466,3950,2430,2025-12-07 14:26:24+00:00,2025-12-07 17:10:30.268988+00:00,540,683.52
AF5523,2702,3556,4700,2025-06-19 07:35:41+00:00,2025-06-19 12:56:29.235712+00:00,151,1810.5
AF1785,217,26,3307,2026-05-29 20:05:50+00:00,2026-05-29 23:58:38.649837+00:00,903,1920.31
TP1293,3129,4546,4757,2026-04-03 12:46:35+00:00,2026-04-04 00:26:11.084853+00:00,766,1393.64
AD8758,2558,1864,820,2025-12-27 08:42:40+00:00,2025-12-27 11:58:21.539687+00:00,511,74.78
JJ8150,691,4686,641,2026-04-14 01:03:50+00:00,2026-04-14 06:52:07.303851+00:00,112,495.65
QR6473,4461,2212,2591,2026-05-25 03:06:42+00:00,2026-05-25 14:24:56.444027+00:00,912,1057.62
AA5434,1879,4434,189,2026-04-30 09:01:55+00:00,2026-04-30 12:57:12.574139+00:00,425,279.35
BA2982,1046,1159,1279,2026-05-14 11:43:56+00:00,2026-05-14 13:48:59.258405+00:00,240,867.19
AA3812,1350,2544,668,2026-03-19 02:06:55+00:00,2026-03-19 04:13:41.462977+00:00,123,2225.12
JJ7294,854,3364,1408,2025-09-18 17:26:05+00:00,2025-09-19 01:51:59.483155+00:00,714,891.7
EK760,4207,4591,2666,2026-04-19 21:06:31+00:00,2026-04-19 23:49:46.991709+00:00,113,436.31
DL3627,3919,2477,4812,2026-05-31 14:45:05+00:00,2026-06-01 01:11:39.649773+00:00,598,1125.24
AA2179,4019,4383,913,2025-11-19 11:58:46+00:00,2025-11-19 19:24:05.235220+00:00,731,1091.9
LA4621,3491,3201,1636,2025-06-15 01:07:10+00:00,2025-06-15 06:15:36.715270+00:00,108,903.22
EK6519,4752,2936,6,2026-01-25 14:29:53+00:00,2026-01-26 02:12:40.786149+00:00,620,1952.23
DL8150,947,7,435,2025-09-26 10:34:41+00:00,2025-09-26 14:47:24.121865+00:00,593,2090.0
QR3770,1794,3240,85,2026-03-31 22:57:12+00:00,2026-04-01 04:51:32.278595+00:00,943,1074.51
UA9508,851,2614,4873,2025-10-16 01:56:15+00:00,2025-10-16 08:49:14.733300+00:00,166,1762.17
AF3550,2225,3686,2253,2025-11-03 22:22:12+00:00,2025-11-04 08:51:13.792893+00:00,977,1711.15
DL1654,1476,3519,1702,2025-12-08 21:45:52+00:00,2025-12-09 06:15:36.670933+00:00,25,1418.47
EK521,2658,3202,2035,2025-10-23 00:49:57+00:00,2025-10-23 03:56:05.865589+00:00,571,190.51
LH1230,3430,830,4440,2026-01-05 09:18:11+00:00,2026-01-05 19:34:42.007390+00:00,595,2377.08
LH2482,4692,3930,2320,2025-06-11 02:28:46+00:00,2025-06-11 09:26:36.464464+00:00,377,2167.35
IB8255,4042,134,3832,2026-04-10 16:56:11+00:00,2026-04-10 20:28:07.074600+00:00,413,2111.02
UA2269,2622,4584,4386,2026-02-09 10:06:16+00:00,2026-02-09 20:06:35.803943+00:00,240,1917.91
TP3945,4744,2414,1012,2026-01-15 08:18:55+00:00,2026-01-15 21:20:26.395310+00:00,307,680.3
LH9453,2926,3519,4604,2026-03-20 22:57:54+00:00,2026-03-21 11:40:11.712845+00:00,498,366.8
JJ604,2208,3497,4655,2025-10-02 10:11:05+00:00,2025-10-02 16:46:48.489003+00:00,600,2266.28
AF6176,1657,895,2354,2026-05-16 06:19:40+00:00,2026-05-16 11:03:59.155407+00:00,462,1616.05
AF3008,108,2877,4190,2026-01-01 09:35:40+00:00,2026-01-01 20:27:12.751357+00:00,799,1298.75
UA1405,1030,2877,4859,2025-08-27 00:01:20+00:00,2025-08-27 02:37:05.438183+00:00,429,1650.23
G38715,1363,4114,190,2026-02-23 23:10:25+00:00,2026-02-24 12:00:14.762395+00:00,970,400.76
JJ3914,2024,1455,2338,2025-06-12 07:50:32+00:00,2025-06-12 11:56:15.401346+00:00,871,569.08
AF9851,2670,2559,1455,2026-05-22 17:13:19+00:00,2026-05-23 02:37:43.144151+00:00,841,2438.46
JJ8800,2003,3134,2112,2025-06-29 01:26:42+00:00,2025-06-29 03:44:11.439555+00:00,955,441.66
AF7693,4865,1901,3370,2025-08-20 16:38:44+00:00,2025-08-20 18:53:43.172220+00:00,861,691.32
AA9694,1047,1519,1778,2025-08-20 06:22:27+00:00,2025-08-20 10:59:01.054634+00:00,434,66.42
AA2387,2521,4802,973,2026-01-21 14:41:14+00:00,2026-01-21 20:29:55.578318+00:00,370,2272.16
G38172,4021,2521,4774,2026-04-30 07:37:39+00:00,2026-04-30 14:28:33.538607+00:00,367,98.36
SQ4446,1875,1236,1480,2025-10-12 23:18:37+00:00,2025-10-13 03:19:21.671362+00:00,7,138.41
TP8502,3772,1535,3129,2026-05-13 04:16:14+00:00,2026-05-13 14:17:41.696020+00:00,653,1506.16
AD9648,4442,3506,2968,2026-01-11 20:13:39+00:00,2026-01-12 03:15:08.163076+00:00,750,910.38
QR2094,586,338,2815,2025-06-19 07:42:05+00:00,2025-06-19 10:07:33.532776+00:00,634,810.87
G34104,4647,3271,1036,2025-12-01 04:58:20+00:00,2025-12-01 16:14:26.423819+00:00,790,1779.87
LH6153,2111,1598,3744,2026-02-21 08:58:03+00:00,2026-02-21 10:08:07.574603+00:00,820,417.51
AD9566,1180,4772,2196,2025-10-12 00:22:16+00:00,2025-10-12 04:45:49.617585+00:00,885,2130.74
BA7665,1837,1303,802,2025-09-26 06:45:21+00:00,2025-09-26 08:29:20.133464+00:00,709,2250.96
LA1459,1913,2179,4870,2026-05-08 09:18:46+00:00,2026-05-08 21:16:50.728059+00:00,919,843.15
IB4414,1079,4859,2230,2026-03-01 10:27:20+00:00,2026-03-01 23:15:21.175157+00:00,153,958.97
TP8810,3801,4095,831,2026-03-12 15:59:05+00:00,2026-03-12 22:32:33.705997+00:00,141,2427.74
UA7453,2870,2273,4589,2025-07-06 16:16:02+00:00,2025-07-06 22:36:59.204289+00:00,298,1890.42
AF5434,3491,4290,1406,2025-07-01 18:49:37+00:00,2025-07-02 07:38:44.320838+00:00,751,145.92
AF7084,193,3331,1328,2026-05-17 02:28:02+00:00,2026-05-17 09:30:46.042924+00:00,68,814.19
DL8804,3702,3547,4950,2026-01-06 12:51:58+00:00,2026-01-06 19:04:46.923927+00:00,989,900.51
G35732,1327,3339,1337,2026-03-31 00:54:00+00:00,2026-03-31 02:22:22.830831+00:00,40,944.1
EK5146,708,916,738,2025-08-16 07:32:12+00:00,2025-08-16 11:08:05.103961+00:00,621,1580.55
AA8752,2407,1259,4744,2025-08-02 05:14:36+00:00,2025-08-02 08:21:31.169862+00:00,169,938.5
JJ7749,2641,2356,4918,2025-09-21 13:50:02+00:00,2025-09-21 18:33:42.840554+00:00,64,1421.42
QR5945,3473,2130,4766,2025-07-17 19:43:04+00:00,2025-07-18 09:24:21.509636+00:00,16,2153.07
TP1282,2081,4064,1287,2025-06-11 04:42:53+00:00,2025-06-11 17:49:16.153784+00:00,490,1358.74
JJ3362,4074,3994,4800,2026-05-30 07:05:37+00:00,2026-05-30 17:47:07.024571+00:00,645,1107.61
DL926,4975,159,1171,2026-03-05 10:47:35+00:00,2026-03-05 14:13:10.477320+00:00,311,1296.87
SQ973,3776,1312,2933,2025-07-24 06:36:23+00:00,2025-07-24 08:31:29.288470+00:00,538,1914.48
JJ2815,1469,827,1688,2026-03-25 02:22:02+00:00,2026-03-25 06:24:26.616052+00:00,731,2268.75
QR3792,16,333,4972,2025-09-17 08:37:39+00:00,2025-09-17 15:52:49.296329+00:00,806,883.99
TP5341,3575,883,3507,2025-11-14 12:11:06+00:00,2025-11-14 18:05:11.913593+00:00,544,2288.8
IB6165,178,3249,4912,2025-09-25 08:12:06+00:00,2025-09-25 11:02:39.355891+00:00,272,88.51
BA3833,3463,1032,1738,2025-06-07 07:01:45+00:00,2025-06-07 10:06:25.125665+00:00,333,2417.09
JJ5683,2211,1682,3185,2025-10-28 04:28:10+00:00,2025-10-28 09:26:38.527851+00:00,372,1636.97
AA1306,3346,3577,1972,2025-08-29 10:11:48+00:00,2025-08-29 16:14:13.352961+00:00,261,356.31
G32334,72,147,2008,2025-09-24 15:40:25+00:00,2025-09-24 23:38:47.551247+00:00,50,1330.84
SQ460,4550,1952,329,2026-01-27 08:20:21+00:00,2026-01-27 12:58:56.077642+00:00,175,1676.3
AD9492,552,4033,3129,2025-12-23 21:55:02+00:00,2025-12-24 09:25:47.228370+00:00,452,1496.74
AF6906,3343,2344,1601,2026-04-16 23:05:12+00:00,2026-04-17 11:18:17.485790+00:00,835,466.06
QR9210,1172,1233,2315,2026-04-22 14:12:15+00:00,2026-04-22 17:17:13.353284+00:00,5,279.34
QR8696,3850,2598,4676,2026-02-05 08:30:06+00:00,2026-02-05 13:26:43.546056+00:00,378,265.07
DL3055,1918,4127,2323,2026-02-05 14:39:10+00:00,2026-02-05 20:06:05.147606+00:00,105,196.13
G35157,1267,3743,267,2026-01-24 06:40:45+00:00,2026-01-24 17:06:03.138056+00:00,194,1584.3
EK8731,474,1959,609,2025-06-23 10:12:01+00:00,2025-06-23 14:00:38.545843+00:00,841,1923.17
EK7971,3318,2169,2200,2026-02-10 08:16:30+00:00,2026-02-10 19:11:23.487269+00:00,489,1712.61
EK2823,1191,3946,3559,2025-09-08 13:45:53+00:00,2025-09-08 19:07:38.321422+00:00,553,1372.44
G3614,3818,3279,1194,2026-05-29 07:35:03+00:00,2026-05-29 11:46:31.612883+00:00,524,1133.8
IB8679,4955,1205,2509,2025-06-28 03:21:40+00:00,2025-06-28 07:30:56.684220+00:00,453,81.54
IB6103,2499,1575,4146,2026-01-25 07:51:42+00:00,2026-01-25 16:19:49.058910+00:00,13,1039.01
EK3076,2253,1949,4963,2025-06-19 03:22:02+00:00,2025-06-19 11:03:47.460316+00:00,927,1575.15
QR5365,2836,3445,1173,2026-03-10 10:08:32+00:00,2026-03-10 19:56:17.417797+00:00,918,2074.45
DL6809,2642,2314,4053,2025-07-27 19:59:51+00:00,2025-07-28 02:30:05.817468+00:00,331,765.79
IB3996,326,2411,841,2025-10-22 00:41:53+00:00,2025-10-22 02:15:19.014316+00:00,552,2476.37
AA5596,4061,3252,274,2025-07-09 04:29:05+00:00,2025-07-09 09:08:27.196393+00:00,978,2066.63
AD3817,2202,3858,4363,2025-07-12 03:17:42+00:00,2025-07-12 10:38:14.068712+00:00,92,234.75
BA7230,1658,2774,4017,2026-01-09 19:33:04+00:00,2026-01-10 07:20:02.371579+00:00,428,1934.07
BA9393,1802,3883,1557,2025-06-08 04:03:21+00:00,2025-06-08 13:59:43.296563+00:00,340,1855.95
IB4404,3315,2568,2179,2025-07-28 01:16:56+00:00,2025-07-28 13:09:22.782312+00:00,49,520.18
JJ5147,453,1066,407,2025-09-26 05:13:14+00:00,2025-09-26 10:13:49.810097+00:00,291,606.3
TP6999,1478,476,2638,2026-05-30 02:32:29+00:00,2026-05-30 11:05:47.389587+00:00,801,74.89
UA9213,1341,139,1528,2025-09-19 12:14:44+00:00,2025-09-20 00:12:52.133266+00:00,79,1957.76
LA1296,660,1383,3784,2026-04-20 06:03:49+00:00,2026-04-20 07:17:47.061083+00:00,855,958.44
QR7180,2464,2987,4528,2026-05-17 17:02:14+00:00,2026-05-17 23:28:26.839265+00:00,59,1913.48
AA761,1329,2557,4003,2026-04-28 22:32:57+00:00,2026-04-29 03:25:24.742024+00:00,739,2056.48
TP4460,4763,963,306,2025-07-04 07:25:48+00:00,2025-07-04 09:53:35.291423+00:00,166,1378.6
G3160,570,98,2621,2025-08-15 17:10:56+00:00,2025-08-15 21:15:32.287753+00:00,981,2323.17
EK9093,860,1731,3190,2025-11-03 04:21:45+00:00,2025-11-03 16:03:28.828147+00:00,229,280.66
BA5394,1286,2147,1415,2026-03-04 12:19:52+00:00,2026-03-04 22:06:26.207259+00:00,570,1563.05
DL4406,28,820,835,2025-07-04 18:26:31+00:00,2025-07-04 21:44:18.292433+00:00,804,1114.12
JJ8065,4011,2850,535,2025-11-13 22:32:53+00:00,2025-11-14 07:54:04.410615+00:00,418,2366.46
JJ7971,1981,4205,4817,2025-12-02 03:58:07+00:00,2025-12-02 05:44:16.497570+00:00,776,1882.68
LA4760,2285,4642,3154,2025-07-26 16:47:12+00:00,2025-07-26 19:54:40.953628+00:00,839,694.31
IB9507,4140,456,4369,2026-05-06 02:51:57+00:00,2026-05-06 10:36:34.520774+00:00,485,811.66
LH7997,1231,3316,1524,2025-11-17 22:35:08+00:00,2025-11-18 03:19:42.921536+00:00,353,747.11
G33759,1656,248,3327,2025-12-23 16:08:42+00:00,2025-12-24 00:17:51.922556+00:00,12,1847.5
SQ7923,996,508,1190,2026-02-12 04:13:01+00:00,2026-02-12 08:20:01.592490+00:00,705,1811.98
BA137,1016,4376,3587,2026-05-25 06:50:46+00:00,2026-05-25 08:38:04.279958+00:00,26,1040.46
AF3162,912,457,1512,2025-12-05 13:53:35+00:00,2025-12-05 19:14:28.527744+00:00,775,748.78
EK5109,4429,2037,3106,2025-12-02 22:59:33+00:00,2025-12-03 12:36:13.501042+00:00,666,1556.92
UA5957,2790,4076,4223,2026-04-30 09:14:06+00:00,2026-04-30 22:22:04.282196+00:00,232,2107.61
LA5032,703,3590,4001,2026-04-26 17:47:10+00:00,2026-04-26 21:47:29.332572+00:00,334,2122.21
LA1601,307,746,70,2025-08-13 01:14:33+00:00,2025-08-13 04:38:18.761051+00:00,506,2304.65
BA5104,291,637,2007,2026-05-06 22:02:11+00:00,2026-05-07 10:40:06.290705+00:00,727,129.85
G38346,1232,3197,1756,2025-06-03 11:16:09+00:00,2025-06-04 00:07:24.202504+00:00,964,1349.18
DL1909,1922,1504,2406,2026-03-22 15:58:31+00:00,2026-03-23 03:04:39.995863+00:00,276,1523.4
IB764,2422,4750,2161,2026-02-13 12:56:56+00:00,2026-02-13 21:33:09.407602+00:00,104,1153.97
BA9814,1772,338,1229,2025-12-12 19:15:24+00:00,2025-12-13 08:07:59.598575+00:00,781,1009.94
LH5127,4874,1100,3178,2026-05-19 14:22:22+00:00,2026-05-19 22:25:32.636220+00:00,215,1944.96
G31982,1398,4014,4141,2026-03-08 01:08:03+00:00,2026-03-08 14:37:40.067696+00:00,67,1418.15
SQ5891,45,52,1723,2026-03-17 14:59:20+00:00,2026-03-18 00:09:56.436008+00:00,289,918.87
TP5862,1212,4315,2984,2026-01-07 01:51:46+00:00,2026-01-07 14:18:56.409535+00:00,52,1529.29
G38771,1023,3633,2891,2026-04-07 09:56:59+00:00,2026-04-07 15:52:12.597145+00:00,625,75.55
TP2664,1874,717,133,2025-09-07 18:34:29+00:00,2025-09-08 00:07:00.752570+00:00,437,2325.64
IB5521,760,3195,1052,2026-02-03 19:11:10+00:00,2026-02-03 21:26:14.091287+00:00,164,1983.55
LH6804,3851,3747,4298,2025-07-23 03:47:37+00:00,2025-07-23 09:18:29.934552+00:00,258,248.95
G35332,4381,3903,4179,2025-09-24 05:48:44+00:00,2025-09-24 15:24:03.565124+00:00,526,2433.86
JJ7466,1483,3739,2823,2026-05-23 10:20:19+00:00,2026-05-23 17:00:28.472063+00:00,774,2024.47
BA7800,4161,422,4406,2025-12-30 02:18:49+00:00,2025-12-30 07:27:58.469317+00:00,402,780.01
QR2760,4542,3505,627,2025-08-26 22:22:44+00:00,2025-08-27 00:08:05.482444+00:00,504,2016.09
AD397,1771,4228,2047,2025-10-19 07:13:07+00:00,2025-10-19 15:38:17.444162+00:00,398,1993.7
IB5087,3732,99,3785,2025-11-09 02:15:31+00:00,2025-11-09 06:12:24.978419+00:00,406,1374.54
AD6227,854,117,4416,2026-04-13 09:59:11+00:00,2026-04-13 17:37:39.877212+00:00,896,1123.42
IB8910,4776,2505,2840,2025-07-17 09:28:51+00:00,2025-07-17 11:32:11.995197+00:00,676,1686.68
SQ7531,4487,1762,1368,2025-07-12 06:56:00+00:00,2025-07-12 11:26:41.491986+00:00,349,1976.52
AD6557,1180,3577,3746,2025-11-01 04:33:27+00:00,2025-11-01 07:22:41.311852+00:00,534,1383.58
BA9185,4552,811,2818,2026-03-11 16:05:14+00:00,2026-03-12 03:47:13.574621+00:00,903,240.18
UA8832,2167,979,3169,2026-02-26 14:29:52+00:00,2026-02-27 03:09:03.940253+00:00,361,990.77
G32492,4391,1260,1549,2026-02-02 01:42:54+00:00,2026-02-02 15:02:01.810429+00:00,917,1483.45
IB5655,4458,544,2353,2025-07-20 14:11:22+00:00,2025-07-21 03:11:29.852136+00:00,666,1026.92
JJ4161,1169,2497,1212,2025-11-25 00:49:04+00:00,2025-11-25 09:25:36.823160+00:00,176,396.0
AA1602,31,117,3828,2025-08-28 11:06:31+00:00,2025-08-28 22:39:50.089841+00:00,418,1217.88
TP3010,2680,488,703,2025-09-01 17:56:42+00:00,2025-09-02 03:40:50.990449+00:00,545,1763.06
TP4477,1858,2508,3099,2026-02-10 02:54:27+00:00,2026-02-10 16:04:48.531406+00:00,618,632.36
EK6174,1259,31,1518,2025-12-19 12:42:41+00:00,2025-12-20 02:24:51.566414+00:00,952,210.7
G38679,2048,3478,3876,2025-12-02 00:17:09+00:00,2025-12-02 06:30:44.717828+00:00,158,1436.33
DL2291,3790,2305,2122,2026-06-03 10:11:29+00:00,2026-06-03 18:09:01.628204+00:00,531,295.32
LH313,2435,1677,1092,2026-02-26 16:45:10+00:00,2026-02-27 02:35:13.826907+00:00,537,237.93
UA9627,4679,440,1276,2025-07-08 11:51:17+00:00,2025-07-09 00:52:23.704099+00:00,683,800.01
G37150,4550,646,2782,2026-01-08 14:53:05+00:00,2026-01-08 22:32:16.243927+00:00,866,1843.71
IB2357,1300,3780,4380,2025-07-20 09:08:11+00:00,2025-07-20 19:06:27.546793+00:00,434,1569.29
AA6425,2999,3693,439,2025-12-20 21:09:13+00:00,2025-12-21 01:08:21.556663+00:00,652,2015.7
QR9314,222,1712,4166,2026-03-27 21:46:53+00:00,2026-03-28 00:35:55.660346+00:00,913,1529.65
LA2531,844,3086,2464,2025-09-04 12:27:46+00:00,2025-09-04 15:50:18.567116+00:00,389,636.83
IB1230,3722,3699,1326,2025-12-16 21:42:34+00:00,2025-12-17 08:25:09.163033+00:00,41,1161.08
IB7195,3498,4360,453,2025-12-01 06:45:16+00:00,2025-12-01 16:49:34.345090+00:00,935,1223.47
LH998,4922,710,2381,2026-01-03 04:35:29+00:00,2026-01-03 18:17:53.353152+00:00,505,128.37
LA5357,1938,3501,1979,2025-09-05 10:36:20+00:00,2025-09-05 22:04:54.142983+00:00,312,548.72
SQ2613,4046,4054,4267,2025-08-15 05:14:58+00:00,2025-08-15 18:14:57.617292+00:00,632,1474.06
