nome,codigo_iata,codigo_icao,cidade_id,latitude,longitude,altitude_metros,fuso_horario,ativo
Aeroporto Fonseca,FXY,AFXY,566,66.723244,59.23115,283,Australia/Sydney,True
Aeroporto Pacheco dos Dourados,FXZ,AFXZ,679,73.126728,-163.56755,3279,America/Lima,True
Aeroporto Fernandes de Santos,FYA,AFYA,908,-6.712051,-76.489364,170,Africa/Cairo,True
Aeroporto da Rocha,FYB,AFYB,266,75.526971,-89.497546,4054,Europe/Berlin,True
Aeroporto Brito da Prata,FYC,AFYC,43,-63.171825,46.483422,2092,Asia/Seoul,True
Aeroporto Cassiano,FYD,AFYD,699,-4.020297,48.762327,3963,America/Chicago,True
Aeroporto Leão,FYE,AFYE,669,22.345683,62.156686,989,America/Chicago,True
Aeroporto Nascimento,FYF,AFYF,776,-54.745496,-36.877031,1472,America/Bogota,True
Aeroporto Castro da Prata,FYG,AFYG,665,-77.037401,-37.877376,2069,Europe/London,True
Aeroporto Sampaio de da Mota,FYH,AFYH,85,86.183706,99.585483,3213,Asia/Kolkata,True
Aeroporto Camargo,FYI,AFYI,282,-2.985126,176.764025,4003,America/Mexico_City,True
Aeroporto Macedo,FYJ,AFYJ,355,-57.06889,-57.005481,3003,Europe/London,True
Aeroporto Sá,FYK,AFYK,725,-85.510907,-90.732591,1579,America/Sao_Paulo,True
Aeroporto Carvalho,FYL,AFYL,78,42.571904,-151.180599,4299,Europe/Madrid,True
Aeroporto Melo das Flores,FYM,AFYM,339,-61.499159,24.746503,382,America/New_York,True
Aeroporto Cavalcante de Vargas,FYN,AFYN,505,-36.862893,110.641853,3139,Asia/Dubai,True
Aeroporto Pastor,FYO,AFYO,275,-52.05686,-166.433882,3094,America/Sao_Paulo,True
Aeroporto Macedo Verde,FYP,AFYP,152,10.119497,58.839134,789,Asia/Dubai,True
Aeroporto Machado,FYQ,AFYQ,218,-66.473378,176.85425,3129,America/Toronto,True
Aeroporto Mendonça,FYR,AFYR,288,-4.644773,-166.270769,395,Asia/Dubai,True
Aeroporto Fernandes de Minas,FYS,AFYS,466,82.690398,-94.716929,3712,Pacific/Auckland,True
Aeroporto Azevedo da Serra,FYT,AFYT,634,-60.386339,-87.970785,4451,America/Los_Angeles,False
Aeroporto Pinto,FYU,AFYU,471,-61.030605,38.90748,4126,Africa/Johannesburg,True
Aeroporto Rocha das Flores,FYV,AFYV,636,55.791258,119.414251,380,America/Toronto,True
Aeroporto Camargo,FYW,AFYW,98,-7.901967,84.545917,3200,Europe/Rome,True
Aeroporto Porto,FYX,AFYX,891,32.04122,86.471584,4418,Africa/Cairo,True
Aeroporto da Rocha de Minas,FYY,AFYY,775,-24.36116,33.323789,1845,America/Toronto,True
Aeroporto Pereira do Amparo,FYZ,AFYZ,644,-6.989735,82.162868,2289,Asia/Seoul,True
Aeroporto Pinto,FZA,AFZA,618,85.889693,120.044719,169,America/Lima,True
Aeroporto Cavalcante da Praia,FZB,AFZB,734,21.396316,121.816969,1781,America/Toronto,True
Aeroporto Correia do Galho,FZC,AFZC,495,5.265665,14.376248,3294,Asia/Tokyo,True
Aeroporto Moreira do Sul,FZD,AFZD,790,-82.262993,-178.394791,2587,Europe/Berlin,True
Aeroporto Dias de Cavalcante,FZE,AFZE,899,-51.833973,-85.054228,4461,Europe/Paris,False
Aeroporto Rezende,FZF,AFZF,475,62.758438,-179.227897,1260,Asia/Dubai,True
Aeroporto Sampaio,FZG,AFZG,480,-27.0875,-85.719148,2844,Europe/Berlin,True
Aeroporto da Luz dos Dourados,FZH,AFZH,795,20.891614,109.779643,732,Asia/Kolkata,True
Aeroporto Fernandes do Norte,FZI,AFZI,143,-28.530219,-142.525076,1155,Africa/Cairo,True
Aeroporto Souza dos Dourados,FZJ,AFZJ,198,61.683713,-54.375108,1342,America/Chicago,True
Aeroporto Farias,FZK,AFZK,981,-58.449886,-40.215688,1844,Africa/Johannesburg,True
Aeroporto Cardoso,FZL,AFZL,30,7.934895,146.477658,2115,America/Buenos_Aires,True
Aeroporto Sousa,FZM,AFZM,864,56.464288,176.054432,106,America/Buenos_Aires,True
Aeroporto da Rosa,FZN,AFZN,528,38.426616,136.995415,647,America/Los_Angeles,True
Aeroporto Costa do Amparo,FZO,AFZO,377,0.381161,-71.069384,1897,America/New_York,True
Aeroporto Gomes do Norte,FZP,AFZP,327,32.655308,100.383393,3962,Europe/London,True
Aeroporto Sampaio das Flores,FZQ,AFZQ,137,-9.860015,72.852438,4231,America/Los_Angeles,False
Aeroporto Fonseca do Galho,FZR,AFZR,544,71.997063,167.239495,3718,Asia/Kolkata,True
Aeroporto Jesus Alegre,FZS,AFZS,998,-48.063761,-47.717155,698,Asia/Tokyo,True
Aeroporto Ferreira,FZT,AFZT,429,-2.881046,118.124366,3699,America/Los_Angeles,True
Aeroporto Novaes do Oeste,FZU,AFZU,463,47.66933,156.958192,4375,Asia/Kolkata,True
Aeroporto da Paz de da Mata,FZV,AFZV,444,-40.663346,177.155484,2516,America/Los_Angeles,True
Aeroporto Machado,FZW,AFZW,908,-47.65872,134.951971,2546,Asia/Kolkata,True
Aeroporto Rios,FZX,AFZX,344,-55.542514,-12.019123,1521,Asia/Tokyo,True
Aeroporto Moraes do Campo,FZY,AFZY,471,-10.033579,-43.260841,4024,America/Mexico_City,True
Aeroporto Cardoso,FZZ,AFZZ,772,-50.201926,118.665941,3063,America/Chicago,True
Aeroporto da Cruz,GAA,AGAA,923,-20.565665,-99.160697,1319,Africa/Johannesburg,True
Aeroporto Cavalcanti,GAB,AGAB,673,-3.524183,118.335999,817,Europe/Rome,True
Aeroporto Azevedo Grande,GAC,AGAC,18,68.73213,-52.942335,506,Africa/Johannesburg,True
Aeroporto Vasconcelos,GAD,AGAD,662,55.929235,-53.587093,799,America/Bogota,True
Aeroporto Barbosa,GAE,AGAE,390,41.111109,47.221279,1822,Europe/London,True
Aeroporto Silveira,GAF,AGAF,667,-34.747786,147.919175,1236,Asia/Tokyo,True
Aeroporto Sousa,GAG,AGAG,429,-76.445662,-147.072651,2822,Africa/Johannesburg,True
Aeroporto Pinto de Minas,GAH,AGAH,880,-48.611174,109.566585,4137,Asia/Seoul,True
Aeroporto Pacheco,GAI,AGAI,403,-67.373126,92.434464,141,Asia/Kolkata,True
Aeroporto Pires de Farias,GAJ,AGAJ,753,47.509781,-148.647816,3347,Asia/Dubai,True
Aeroporto Pimenta,GAK,AGAK,849,52.482707,-110.515256,4383,America/New_York,True
Aeroporto Araújo,GAL,AGAL,86,25.002798,-102.432427,1638,Europe/Rome,True
Aeroporto Costa,GAM,AGAM,210,-16.665793,-64.176618,4320,America/New_York,True
Aeroporto Cirino,GAN,AGAN,956,4.014256,-20.546658,2038,Europe/Lisbon,True
Aeroporto Silva,GAO,AGAO,302,72.379561,-86.187961,3476,Asia/Singapore,True
Aeroporto Abreu,GAP,AGAP,97,54.132783,-3.321764,2377,Europe/Madrid,False
Aeroporto Vieira de Goiás,GAQ,AGAQ,417,-38.511081,-71.488332,1646,Europe/London,True
Aeroporto Aragão,GAR,AGAR,242,41.286212,8.097062,198,America/Bogota,True
Aeroporto Gomes,GAS,AGAS,654,-58.995342,125.472776,853,Asia/Kolkata,True
Aeroporto Pires do Galho,GAT,AGAT,574,37.720258,-165.414725,2557,Asia/Shanghai,True
Aeroporto Melo,GAU,AGAU,809,-62.214296,-129.651934,3905,Europe/Berlin,True
Aeroporto Santos,GAV,AGAV,883,76.439075,-58.457172,787,Europe/London,True
Aeroporto Pereira de Santos,GAW,AGAW,974,61.448762,148.152991,3222,Asia/Dubai,True
Aeroporto Melo,GAX,AGAX,8,-43.901032,-142.457092,3623,America/Toronto,True
Aeroporto Siqueira Verde,GAY,AGAY,943,87.716194,-26.882796,1491,Asia/Seoul,True
Aeroporto Macedo,GAZ,AGAZ,411,62.064657,-35.598818,2712,Asia/Seoul,True
Aeroporto Montenegro,GBA,AGBA,607,-57.963788,-8.400887,591,Asia/Singapore,True
Aeroporto Barros,GBB,AGBB,381,33.781326,-128.31022,2433,Asia/Tokyo,True
Aeroporto Costa,GBC,AGBC,466,-84.750266,45.424655,2679,America/Sao_Paulo,True
Aeroporto Casa Grande da Prata,GBD,AGBD,363,55.003801,-21.736417,2724,America/Mexico_City,True
Aeroporto Sampaio,GBE,AGBE,45,-2.754694,-28.977512,4380,Asia/Singapore,True
Aeroporto Sampaio,GBF,AGBF,118,-49.347923,59.93641,974,Europe/Paris,True
Aeroporto Correia,GBG,AGBG,48,-0.827681,98.288989,1609,Asia/Shanghai,True
Aeroporto Duarte,GBH,AGBH,554,-58.237107,150.231567,1044,Europe/Rome,True
Aeroporto Castro,GBI,AGBI,294,58.699655,109.250584,4432,America/Buenos_Aires,True
Aeroporto Porto Verde,GBJ,AGBJ,894,-87.216141,-111.960584,2986,Europe/Madrid,True
Aeroporto Peixoto das Pedras,GBK,AGBK,499,-13.694827,118.700048,2551,Asia/Kolkata,True
Aeroporto Cunha das Pedras,GBL,AGBL,269,-72.232842,52.102698,894,America/New_York,True
Aeroporto Ferreira de Goiás,GBM,AGBM,300,31.244909,-13.508622,1821,America/Lima,True
Aeroporto Rezende,GBN,AGBN,697,69.620235,46.567969,4148,Africa/Cairo,True
Aeroporto da Paz da Serra,GBO,AGBO,825,-33.591158,-89.855678,67,Africa/Johannesburg,True
Aeroporto Araújo,GBP,AGBP,470,-4.531343,-131.233417,3624,Australia/Sydney,True
Aeroporto Monteiro,GBQ,AGBQ,937,-32.095781,52.982891,2769,Europe/Berlin,True
Aeroporto Siqueira do Norte,GBR,AGBR,617,-89.190947,32.631696,3693,Europe/Lisbon,True
Aeroporto Barros dos Dourados,GBS,AGBS,584,73.809661,-89.133156,4310,America/Sao_Paulo,True
Aeroporto Souza,GBT,AGBT,30,52.799766,169.493245,4406,America/Bogota,True
Aeroporto Dias,GBU,AGBU,171,11.911498,-163.899282,3296,Europe/Rome,True
Aeroporto Sampaio de Minas,GBV,AGBV,620,21.18947,-39.937914,2420,America/New_York,True
Aeroporto Siqueira Alegre,GBW,AGBW,579,-45.881077,-28.518517,2637,Europe/London,True
Aeroporto Fogaça de Souza,GBX,AGBX,656,-32.582558,-17.040407,1060,Pacific/Auckland,False
Aeroporto Freitas de Monteiro,GBY,AGBY,173,-47.159503,136.285117,2623,Asia/Kolkata,True
Aeroporto Teixeira do Amparo,GBZ,AGBZ,424,-82.125347,-175.183744,66,Asia/Shanghai,True
Aeroporto Nogueira do Oeste,GCA,AGCA,27,30.442931,-136.755251,4306,Asia/Seoul,True
Aeroporto Pastor,GCB,AGCB,14,-88.753166,-90.925598,3,Asia/Tokyo,True
Aeroporto Aparecida,GCC,AGCC,468,6.854304,16.615673,3254,Pacific/Auckland,True
Aeroporto Jesus dos Dourados,GCD,AGCD,645,-61.154525,80.841435,1266,America/New_York,True
Aeroporto Duarte de Vieira,GCE,AGCE,196,-88.185434,-154.612575,4443,America/Chicago,True
Aeroporto Martins dos Dourados,GCF,AGCF,435,12.798585,-118.780089,1362,Europe/Berlin,True
Aeroporto Cassiano de Casa Grande,GCG,AGCG,605,-5.872136,160.113983,3207,Europe/Paris,True
Aeroporto Leão do Sul,GCH,AGCH,276,-77.563003,126.439379,555,America/Lima,True
Aeroporto Viana,GCI,AGCI,61,-9.838656,121.82067,1039,Asia/Singapore,True
Aeroporto Garcia Grande,GCJ,AGCJ,635,29.367598,119.45545,2525,Europe/London,True
Aeroporto Fonseca do Sul,GCK,AGCK,419,-51.001194,13.657564,1947,Europe/Lisbon,True
Aeroporto Vieira da Serra,GCL,AGCL,721,68.764571,-107.916063,4428,Australia/Sydney,True
Aeroporto Pastor,GCM,AGCM,276,20.837815,-53.586922,724,America/New_York,True
Aeroporto Cunha,GCN,AGCN,790,49.295909,-97.307636,1964,Asia/Shanghai,True
Aeroporto Almeida,GCO,AGCO,538,0.747385,-16.005865,1216,Pacific/Auckland,True
Aeroporto Melo Grande,GCP,AGCP,269,-17.999584,-102.402978,4224,America/Bogota,True
Aeroporto Fernandes do Oeste,GCQ,AGCQ,446,-75.303964,35.953226,2868,Asia/Tokyo,True
Aeroporto Monteiro,GCR,AGCR,569,-2.115046,-105.135719,1225,America/Lima,True
Aeroporto Castro da Mata,GCS,AGCS,279,39.523501,36.522513,467,Africa/Johannesburg,True
Aeroporto da Conceição do Oeste,GCT,AGCT,958,19.749827,-156.785662,3833,America/Lima,True
Aeroporto Pereira de Silveira,GCU,AGCU,675,-61.771266,-164.826657,3802,America/Bogota,True
Aeroporto Lopes de Lopes,GCV,AGCV,521,20.724982,83.014384,785,Europe/Rome,True
Aeroporto Mendonça,GCW,AGCW,270,75.984793,-150.884203,581,America/Buenos_Aires,True
Aeroporto Fogaça,GCX,AGCX,982,-68.22185,45.480376,4205,Europe/Rome,True
Aeroporto Azevedo,GCY,AGCY,529,-35.84672,85.923553,2215,America/Lima,True
Aeroporto Santos do Amparo,GCZ,AGCZ,862,-82.059935,132.75,3447,Europe/Paris,True
Aeroporto Casa Grande de Goiás,GDA,AGDA,799,3.016828,-36.780442,4424,America/Sao_Paulo,True
Aeroporto Cunha de Leão,GDB,AGDB,506,28.221497,175.424506,457,America/Buenos_Aires,True
Aeroporto Albuquerque de das Neves,GDC,AGDC,24,-26.011295,108.779728,658,America/Lima,True
Aeroporto Fernandes,GDD,AGDD,293,65.531428,167.191934,2636,Asia/Singapore,True
Aeroporto Rodrigues das Pedras,GDE,AGDE,151,28.367246,42.086765,2704,Asia/Shanghai,True
Aeroporto Peixoto,GDF,AGDF,927,35.549917,-45.499932,3454,Pacific/Auckland,False
Aeroporto Moura,GDG,AGDG,705,8.503279,-27.234928,108,America/Sao_Paulo,True
Aeroporto Fernandes da Praia,GDH,AGDH,712,27.596124,-139.960954,1729,Asia/Dubai,True
Aeroporto Freitas,GDI,AGDI,280,36.66937,-74.377003,2338,Australia/Sydney,True
Aeroporto Azevedo de Almeida,GDJ,AGDJ,5,-65.624456,148.033276,951,America/Lima,True
Aeroporto Freitas de Leão,GDK,AGDK,403,71.329438,-18.54989,1138,Europe/Lisbon,True
Aeroporto Costela,GDL,AGDL,800,-13.505444,43.737637,2945,Australia/Sydney,True
Aeroporto Sales de Goiás,GDM,AGDM,920,-61.319587,-76.585008,3925,Australia/Sydney,True
Aeroporto Porto do Amparo,GDN,AGDN,396,-46.293113,143.246046,445,Africa/Johannesburg,True
Aeroporto Novais Alegre,GDO,AGDO,342,-10.895553,60.970735,242,America/Bogota,True
Aeroporto Sampaio do Oeste,GDP,AGDP,804,31.377877,-166.696719,3420,Europe/Madrid,True
Aeroporto Duarte,GDQ,AGDQ,472,-34.668983,97.315711,659,Pacific/Auckland,False
Aeroporto Santos,GDR,AGDR,271,70.087845,-131.538719,1261,Europe/Paris,True
Aeroporto da Cruz,GDS,AGDS,324,50.577396,22.921663,2820,Asia/Singapore,True
Aeroporto Nunes de Melo,GDT,AGDT,796,58.703567,177.356097,1533,Pacific/Auckland,True
Aeroporto Dias,GDU,AGDU,388,-28.039993,-18.243231,2926,Asia/Shanghai,True
Aeroporto Gomes,GDV,AGDV,522,-15.548145,-63.441558,3147,America/Buenos_Aires,True
Aeroporto Pinto,GDW,AGDW,743,82.168096,94.393795,2190,Pacific/Auckland,True
Aeroporto Barros do Galho,GDX,AGDX,172,28.411664,-68.44325,4179,Australia/Sydney,True
Aeroporto Martins de Pereira,GDY,AGDY,47,-80.771063,-116.72921,2886,Europe/Rome,True
Aeroporto Azevedo dos Dourados,GDZ,AGDZ,272,-28.697056,-90.242586,2340,Asia/Singapore,True
Aeroporto Vasconcelos do Oeste,GEA,AGEA,358,-65.478318,-84.418096,4167,Europe/Lisbon,True
Aeroporto Silva Grande,GEB,AGEB,7,-38.403971,-137.424527,2550,Asia/Shanghai,False
Aeroporto Vasconcelos do Norte,GEC,AGEC,683,44.13408,-103.677046,1604,Australia/Sydney,False
Aeroporto da Cruz de Câmara,GED,AGED,618,73.712325,53.553573,537,Pacific/Auckland,True
Aeroporto Duarte,GEE,AGEE,404,26.699822,-108.783527,3611,Asia/Shanghai,True
Aeroporto Pinto do Amparo,GEF,AGEF,357,-31.375379,-79.412781,1459,America/Lima,True
Aeroporto Viana,GEG,AGEG,106,29.730859,-91.385656,1243,Europe/Lisbon,True
Aeroporto Dias do Amparo,GEH,AGEH,684,20.618013,124.972465,3784,America/Toronto,True
Aeroporto Pereira da Prata,GEI,AGEI,533,-88.954436,-141.139958,3091,Asia/Singapore,True
Aeroporto Ramos,GEJ,AGEJ,472,-36.987827,114.452439,3104,America/New_York,True
Aeroporto Peixoto,GEK,AGEK,559,22.269642,-179.090831,4257,Asia/Tokyo,True
Aeroporto da Rocha,GEL,AGEL,450,-72.114912,-87.014253,3404,America/Lima,True
Aeroporto Sousa,GEM,AGEM,482,-44.479159,37.604531,2504,Asia/Seoul,True
Aeroporto Moura,GEN,AGEN,714,80.729022,11.956858,1738,America/Mexico_City,True
Aeroporto da Cruz das Flores,GEO,AGEO,84,-19.626779,85.431176,4312,Africa/Johannesburg,True
Aeroporto Sampaio do Sul,GEP,AGEP,471,-21.042122,168.32934,2591,Pacific/Auckland,True
Aeroporto da Luz do Oeste,GEQ,AGEQ,553,-37.275411,-150.733986,3393,Africa/Cairo,True
Aeroporto da Rocha,GER,AGER,744,-77.878078,69.930329,297,Africa/Cairo,True
Aeroporto Alves,GES,AGES,881,-32.168532,58.770603,1099,Asia/Kolkata,False
Aeroporto Barros da Praia,GET,AGET,327,35.444294,-3.566846,508,Europe/London,True
Aeroporto Vasconcelos de Casa Grande,GEU,AGEU,819,5.674405,154.621618,2752,America/Bogota,True
Aeroporto Pires de Garcia,GEV,AGEV,781,84.334725,-20.942971,2629,Asia/Shanghai,True
Aeroporto Peixoto,GEW,AGEW,861,-73.067054,-118.594804,4225,America/Chicago,True
Aeroporto Teixeira de Dias,GEX,AGEX,508,3.31724,-17.632164,1717,America/Los_Angeles,True
Aeroporto da Mota,GEY,AGEY,712,34.161654,-54.520749,2515,America/Los_Angeles,True
Aeroporto da Mota de Costa,GEZ,AGEZ,242,47.686229,176.058798,2685,America/Lima,True
Aeroporto da Paz de Castro,GFA,AGFA,207,-58.240608,-46.879055,4229,America/New_York,True
Aeroporto Duarte,GFB,AGFB,186,-37.984473,-65.068288,4095,America/Chicago,True
Aeroporto Campos,GFC,AGFC,785,-21.022249,-115.509865,3811,Europe/Rome,True
Aeroporto Duarte,GFD,AGFD,341,-71.516866,101.989899,1028,Pacific/Auckland,True
Aeroporto Freitas de Casa Grande,GFE,AGFE,206,-65.916419,72.300261,1260,Europe/Berlin,True
Aeroporto Silveira das Flores,GFF,AGFF,263,24.110728,164.45632,1062,Pacific/Auckland,True
Aeroporto Pires,GFG,AGFG,46,83.212385,-178.963729,3969,Asia/Dubai,True
Aeroporto Ramos Alegre,GFH,AGFH,304,-40.717051,-105.254025,3400,America/Sao_Paulo,True
Aeroporto Cavalcanti Alegre,GFI,AGFI,990,69.583384,-44.869854,1704,Europe/Madrid,True
Aeroporto Ramos,GFJ,AGFJ,408,-40.00822,75.726054,1468,America/Lima,True
Aeroporto Duarte Verde,GFK,AGFK,680,79.669192,-166.417396,1401,Asia/Tokyo,True
Aeroporto Moraes,GFL,AGFL,369,39.796836,135.306974,2203,Africa/Johannesburg,True
Aeroporto Silveira,GFM,AGFM,745,-49.002649,-53.638588,780,Australia/Sydney,True
Aeroporto Monteiro,GFN,AGFN,203,30.338928,152.275876,2997,America/New_York,True
Aeroporto Azevedo,GFO,AGFO,763,52.971165,-67.683526,2979,Europe/Paris,True
Aeroporto Cassiano,GFP,AGFP,649,69.052258,-128.983816,2013,Asia/Tokyo,True
Aeroporto Moreira,GFQ,AGFQ,482,-62.322275,-119.355385,291,Asia/Tokyo,True
Aeroporto Silva,GFR,AGFR,956,-25.165058,112.777128,1942,America/New_York,True
Aeroporto Borges,GFS,AGFS,917,-76.165375,-138.267311,1848,America/Bogota,False
Aeroporto Fogaça Alegre,GFT,AGFT,273,-24.197238,11.097658,1107,Australia/Sydney,True
Aeroporto Jesus,GFU,AGFU,650,-60.276527,-83.535198,4149,Australia/Sydney,False
Aeroporto Sá de Minas,GFV,AGFV,384,-14.61061,106.095105,1847,Europe/Madrid,True
Aeroporto Guerra de Nogueira,GFW,AGFW,973,-25.6122,-93.649925,3036,America/Lima,True
Aeroporto Moura,GFX,AGFX,539,48.624748,20.355821,1719,America/Bogota,True
Aeroporto Ramos das Flores,GFY,AGFY,450,-36.524141,104.474714,346,America/New_York,True
Aeroporto Novaes,GFZ,AGFZ,734,-25.276928,76.118085,1708,Europe/Berlin,True
Aeroporto Costela,GGA,AGGA,4,-7.047105,170.493491,1030,Asia/Dubai,True
Aeroporto Castro de Camargo,GGB,AGGB,1,14.040909,-75.981448,2490,Europe/Rome,True
Aeroporto da Conceição de Goiás,GGC,AGGC,931,-23.351283,-143.067641,2577,America/Sao_Paulo,True
Aeroporto Ramos,GGD,AGGD,696,60.979321,-55.076413,2647,Pacific/Auckland,True
Aeroporto Aragão,GGE,AGGE,627,24.089977,89.136417,3258,Asia/Tokyo,True
Aeroporto Mendes,GGF,AGGF,407,66.153005,-1.138652,1090,Europe/Paris,True
Aeroporto Aparecida,GGG,AGGG,297,-57.297323,-89.259313,148,America/New_York,True
Aeroporto Teixeira,GGH,AGGH,707,-78.466698,-142.186175,304,Asia/Kolkata,True
Aeroporto Cassiano,GGI,AGGI,481,60.863018,-143.737162,2017,Asia/Dubai,True
Aeroporto Montenegro,GGJ,AGGJ,349,16.512336,94.238697,744,Europe/Lisbon,True
Aeroporto Duarte das Flores,GGK,AGGK,151,60.004638,171.328576,1261,America/Buenos_Aires,True
Aeroporto Almeida do Galho,GGL,AGGL,137,56.831015,-102.132763,3368,Africa/Johannesburg,True
Aeroporto Monteiro do Sul,GGM,AGGM,996,46.845803,-82.955157,1078,Africa/Cairo,True
Aeroporto Novaes de Minas,GGN,AGGN,338,-36.369621,-127.568655,1279,Europe/Paris,True
Aeroporto Costa,GGO,AGGO,23,-63.240574,68.884771,456,America/Sao_Paulo,False
Aeroporto Costela,GGP,AGGP,196,-66.705694,9.513514,1403,America/Buenos_Aires,True
Aeroporto Pacheco,GGQ,AGGQ,165,-42.343703,-95.113792,502,Africa/Cairo,True
Aeroporto Abreu de Ferreira,GGR,AGGR,501,12.091405,77.092698,1911,Asia/Tokyo,True
Aeroporto Pacheco,GGS,AGGS,166,18.749895,170.343861,954,Africa/Cairo,True
Aeroporto Moraes da Serra,GGT,AGGT,421,-56.917188,-78.956007,4255,Europe/Rome,True
Aeroporto Cunha Grande,GGU,AGGU,500,53.972224,-77.084386,4402,Asia/Seoul,True
Aeroporto Pires,GGV,AGGV,882,17.294606,-16.449509,2972,Europe/Berlin,True
Aeroporto da Mata da Prata,GGW,AGGW,927,-40.487216,18.657755,2,Africa/Cairo,True
Aeroporto Moraes das Flores,GGX,AGGX,612,-80.324318,-91.445816,1945,Asia/Dubai,True
Aeroporto Costa,GGY,AGGY,497,80.714584,147.562966,2739,Asia/Kolkata,True
Aeroporto Farias do Oeste,GGZ,AGGZ,742,-60.504109,-155.210371,1620,Asia/Kolkata,True
Aeroporto da Luz das Flores,GHA,AGHA,150,-37.533793,112.194755,4466,America/Lima,True
Aeroporto Rezende,GHB,AGHB,462,65.692414,-109.626315,1493,America/Mexico_City,True
Aeroporto Machado do Sul,GHC,AGHC,970,0.441051,-156.949961,3540,Europe/Paris,True
Aeroporto Pereira de Rezende,GHD,AGHD,170,-56.506823,-122.178773,4342,Europe/Madrid,True
Aeroporto Costela da Serra,GHE,AGHE,739,51.54626,-109.134559,2665,Europe/Paris,True
Aeroporto Aparecida,GHF,AGHF,223,-29.186757,177.980903,3152,Europe/London,True
Aeroporto Caldeira do Oeste,GHG,AGHG,29,48.853968,130.247098,2386,America/New_York,True
Aeroporto Teixeira,GHH,AGHH,704,-72.738858,-79.95584,609,Europe/Paris,True
Aeroporto Sales do Oeste,GHI,AGHI,947,-61.127557,32.494664,1268,Europe/Rome,True
Aeroporto Fonseca dos Dourados,GHJ,AGHJ,398,-10.300458,-170.538203,1806,America/Lima,True
Aeroporto Ramos,GHK,AGHK,927,67.406954,51.880809,283,Europe/Rome,True
Aeroporto Nunes,GHL,AGHL,161,34.944805,40.898781,1549,Europe/Berlin,True
Aeroporto Cunha do Galho,GHM,AGHM,471,-39.899765,-53.130736,1611,Asia/Tokyo,True
Aeroporto das Neves,GHN,AGHN,832,40.933361,154.505399,1919,Europe/Berlin,True
Aeroporto Cunha,GHO,AGHO,458,1.523584,159.578512,2991,America/Bogota,True
Aeroporto Farias,GHP,AGHP,928,55.193274,39.387464,2788,Europe/Madrid,True
Aeroporto Monteiro,GHQ,AGHQ,594,25.021389,-83.531801,3950,Asia/Shanghai,True
Aeroporto Silveira Alegre,GHR,AGHR,61,1.578042,176.86784,2829,Australia/Sydney,True
Aeroporto Gonçalves de Pereira,GHS,AGHS,187,43.390385,65.126452,114,America/Sao_Paulo,True
Aeroporto Mendonça,GHT,AGHT,573,-14.153265,139.853307,3569,America/Bogota,True
Aeroporto Novais de Peixoto,GHU,AGHU,516,58.64463,-38.226369,3738,Europe/Lisbon,True
Aeroporto Vieira de Goiás,GHV,AGHV,646,45.581422,-119.452455,802,Europe/Rome,True
Aeroporto Pimenta,GHW,AGHW,758,-23.98807,52.675837,2974,America/New_York,True
Aeroporto Abreu,GHX,AGHX,790,-21.421883,-130.903704,1141,Asia/Singapore,True
Aeroporto Pinto,GHY,AGHY,886,78.330898,-179.756727,1414,Asia/Tokyo,True
Aeroporto Albuquerque,GHZ,AGHZ,694,32.970854,109.025565,2164,Africa/Cairo,True
Aeroporto Abreu da Mata,GIA,AGIA,114,44.279167,-157.644011,3014,Asia/Shanghai,True
Aeroporto Garcia de Siqueira,GIB,AGIB,183,27.60187,172.244404,1170,Asia/Kolkata,True
Aeroporto Brito,GIC,AGIC,457,-14.241438,52.147088,214,Africa/Cairo,True
Aeroporto Freitas,GID,AGID,848,-42.244533,-162.23245,2564,America/Lima,True
Aeroporto Ramos,GIE,AGIE,496,-83.627534,-107.863573,2184,Europe/Paris,True
Aeroporto Lima,GIF,AGIF,863,47.821699,93.502429,1276,America/Sao_Paulo,True
Aeroporto Barbosa Paulista,GIG,AGIG,278,63.062266,83.7012,1148,Asia/Kolkata,True
Aeroporto Rezende do Sul,GIH,AGIH,303,87.938051,-72.586241,480,America/Mexico_City,True
Aeroporto Vargas do Norte,GII,AGII,917,61.401992,178.157073,1701,Australia/Sydney,True
Aeroporto da Rosa,GIJ,AGIJ,153,70.133448,76.053697,1557,America/Los_Angeles,False
Aeroporto da Luz,GIK,AGIK,67,-29.673129,123.59231,3369,America/Buenos_Aires,True
Aeroporto Costela de Campos,GIL,AGIL,933,-84.570716,148.926488,2991,Europe/Madrid,True
Aeroporto Melo,GIM,AGIM,971,-75.954636,175.515948,1339,Asia/Shanghai,True
Aeroporto Albuquerque,GIN,AGIN,881,48.839931,-80.771311,3639,Europe/Lisbon,True
Aeroporto Borges,GIO,AGIO,475,-78.887097,-22.205846,3123,Europe/Lisbon,True
Aeroporto Marques,GIP,AGIP,519,-15.55609,157.128557,1906,America/New_York,True
Aeroporto da Mata do Sul,GIQ,AGIQ,675,42.669337,-14.326946,649,America/Toronto,False
Aeroporto Azevedo de Siqueira,GIR,AGIR,71,41.969253,-140.710833,2411,Europe/Lisbon,True
Aeroporto Cunha,GIS,AGIS,10,-23.05449,38.160436,2435,Europe/London,True
Aeroporto Gonçalves,GIT,AGIT,757,1.668097,-69.339446,161,America/Sao_Paulo,True
Aeroporto Alves do Norte,GIU,AGIU,599,-77.476182,-160.327846,505,Asia/Singapore,True
Aeroporto Lopes de Martins,GIV,AGIV,197,33.788437,83.507536,2403,America/Lima,True
