passagem_id,tipo_bagagem_id,peso_kg,codigo_rastreio,status
930,974,14.97,BAG-00003755,DANIFICADA
2627,134,23.13,BAG-00003756,DANIFICADA
4724,433,18.41,BAG-00003757,DESPACHADA
4776,279,6.73,BAG-00003758,DESPACHADA
4131,460,30.69,BAG-00003759,EM_TRANSITO
2950,918,15.96,BAG-00003760,EXTRAVIADA
4510,836,5.34,BAG-00003761,DESPACHADA
4333,20,29.65,BAG-00003762,EM_TRANSITO
317,777,3.02,BAG-00003763,EXTRAVIADA
1504,113,3.94,BAG-00003764,DANIFICADA
275,719,5.93,BAG-00003765,EXTRAVIADA
3223,173,26.65,BAG-00003766,EM_TRANSITO
4421,473,12.87,BAG-00003767,EM_TRANSITO
145,891,16.33,BAG-00003768,DESPACHADA
1605,681,4.21,BAG-00003769,ENTREGUE
1834,313,10.53,BAG-00003770,DANIFICADA
4154,494,17.19,BAG-00003771,EXTRAVIADA
1684,418,4.65,BAG-00003772,EM_TRANSITO
2437,842,6.26,BAG-00003773,DANIFICADA
1525,68,25.99,BAG-00003774,DESPACHADA
3113,864,5.18,BAG-00003775,EM_TRANSITO
69,917,2.38,BAG-00003776,DANIFICADA
4645,915,12.97,BAG-00003777,ENTREGUE
1627,634,16.31,BAG-00003778,ENTREGUE
3450,206,30.52,BAG-00003779,DANIFICADA
1579,871,12.2,BAG-00003780,DANIFICADA
2503,405,21.69,BAG-00003781,DANIFICADA
3099,655,3.9,BAG-00003782,DANIFICADA
4138,127,7.95,BAG-00003783,DANIFICADA
223,669,20.26,BAG-00003784,EXTRAVIADA
2923,884,9.92,BAG-00003785,EXTRAVIADA
2049,615,6.54,BAG-00003786,DESPACHADA
148,953,26.36,BAG-00003787,ENTREGUE
1185,147,17.62,BAG-00003788,DANIFICADA
2785,368,28.39,BAG-00003789,DANIFICADA
1503,495,10.6,BAG-00003790,EXTRAVIADA
2446,166,4.48,BAG-00003791,EXTRAVIADA
4049,410,2.43,BAG-00003792,ENTREGUE
3402,980,30.63,BAG-00003793,DANIFICADA
4683,484,6.56,BAG-00003794,DANIFICADA
826,466,27.12,BAG-00003795,EXTRAVIADA
1103,429,6.6,BAG-00003796,ENTREGUE
2594,638,3.59,BAG-00003797,EM_TRANSITO
3527,870,5.4,BAG-00003798,ENTREGUE
4389,56,27.14,BAG-00003799,DESPACHADA
11,65,5.12,BAG-00003800,EM_TRANSITO
1965,90,15.75,BAG-00003801,DESPACHADA
1399,506,23.54,BAG-00003802,DANIFICADA
3218,752,29.74,BAG-00003803,DESPACHADA
1752,495,5.44,BAG-00003804,EXTRAVIADA
4692,291,11.79,BAG-00003805,DESPACHADA
3583,74,9.39,BAG-00003806,EM_TRANSITO
118,369,7.38,BAG-00003807,EXTRAVIADA
2626,155,7.56,BAG-00003808,ENTREGUE
1120,75,2.65,BAG-00003809,EXTRAVIADA
4778,121,11.77,BAG-00003810,EXTRAVIADA
1842,700,5.9,BAG-00003811,DESPACHADA
4971,732,20.92,BAG-00003812,DESPACHADA
2623,400,29.84,BAG-00003813,ENTREGUE
4494,525,21.22,BAG-00003814,DANIFICADA
1249,251,6.72,BAG-00003815,EM_TRANSITO
1595,255,3.59,BAG-00003816,ENTREGUE
544,779,4.0,BAG-00003817,DANIFICADA
1995,379,4.41,BAG-00003818,ENTREGUE
1412,900,19.56,BAG-00003819,EM_TRANSITO
632,252,20.41,BAG-00003820,EXTRAVIADA
322,230,7.47,BAG-00003821,EM_TRANSITO
1699,232,15.78,BAG-00003822,ENTREGUE
4455,853,11.5,BAG-00003823,EM_TRANSITO
4120,160,25.5,BAG-00003824,EXTRAVIADA
1001,628,4.98,BAG-00003825,EM_TRANSITO
4445,969,8.35,BAG-00003826,ENTREGUE
1603,532,23.57,BAG-00003827,DANIFICADA
214,714,18.36,BAG-00003828,EM_TRANSITO
1678,200,21.27,BAG-00003829,DANIFICADA
4195,69,4.93,BAG-00003830,EXTRAVIADA
3062,275,12.0,BAG-00003831,DANIFICADA
4898,271,6.88,BAG-00003832,DANIFICADA
2424,510,3.79,BAG-00003833,ENTREGUE
4918,811,13.39,BAG-00003834,EM_TRANSITO
424,379,9.72,BAG-00003835,DESPACHADA
2849,278,2.03,BAG-00003836,EXTRAVIADA
1902,811,4.49,BAG-00003837,DESPACHADA
99,244,13.55,BAG-00003838,DESPACHADA
2472,327,19.25,BAG-00003839,ENTREGUE
2075,22,17.11,BAG-00003840,EM_TRANSITO
4378,532,9.56,BAG-00003841,ENTREGUE
766,281,6.8,BAG-00003842,ENTREGUE
1648,941,4.47,BAG-00003843,DANIFICADA
1821,73,28.69,BAG-00003844,EM_TRANSITO
3194,712,27.07,BAG-00003845,EXTRAVIADA
2707,206,5.44,BAG-00003846,DESPACHADA
1748,215,7.59,BAG-00003847,ENTREGUE
3198,498,14.65,BAG-00003848,DESPACHADA
2909,839,2.42,BAG-00003849,DESPACHADA
1839,488,8.44,BAG-00003850,EXTRAVIADA
2576,739,3.45,BAG-00003851,DESPACHADA
4894,251,5.78,BAG-00003852,EXTRAVIADA
3764,674,3.33,BAG-00003853,DESPACHADA
3228,140,8.81,BAG-00003854,EXTRAVIADA
4411,671,14.06,BAG-00003855,EM_TRANSITO
3403,333,8.14,BAG-00003856,EXTRAVIADA
2154,41,6.63,BAG-00003857,DANIFICADA
3806,76,18.01,BAG-00003858,EXTRAVIADA
262,156,5.52,BAG-00003859,DESPACHADA
2820,492,25.68,BAG-00003860,DESPACHADA
3036,760,19.36,BAG-00003861,EXTRAVIADA
4364,213,31.76,BAG-00003862,DANIFICADA
3132,704,11.74,BAG-00003863,DESPACHADA
3569,280,4.99,BAG-00003864,DANIFICADA
2077,454,13.41,BAG-00003865,DANIFICADA
3685,379,8.78,BAG-00003866,DESPACHADA
33,783,13.51,BAG-00003867,ENTREGUE
1685,603,6.04,BAG-00003868,DANIFICADA
1294,277,21.1,BAG-00003869,DESPACHADA
4793,37,9.81,BAG-00003870,EM_TRANSITO
712,583,7.28,BAG-00003871,EM_TRANSITO
1222,130,6.0,BAG-00003872,DESPACHADA
3300,806,29.76,BAG-00003873,EXTRAVIADA
796,292,22.22,BAG-00003874,EM_TRANSITO
3720,90,13.3,BAG-00003875,EXTRAVIADA
3612,616,13.98,BAG-00003876,EM_TRANSITO
4408,202,9.57,BAG-00003877,DESPACHADA
2959,623,2.63,BAG-00003878,DESPACHADA
363,822,6.86,BAG-00003879,ENTREGUE
572,903,8.88,BAG-00003880,DANIFICADA
4251,789,22.11,BAG-00003881,ENTREGUE
2035,876,4.63,BAG-00003882,EXTRAVIADA
697,612,9.31,BAG-00003883,DANIFICADA
1293,613,26.05,BAG-00003884,EM_TRANSITO
2002,919,2.64,BAG-00003885,EXTRAVIADA
1292,709,13.5,BAG-00003886,EM_TRANSITO
308,616,13.27,BAG-00003887,DANIFICADA
139,251,24.17,BAG-00003888,EXTRAVIADA
1862,303,11.94,BAG-00003889,DESPACHADA
2801,617,3.65,BAG-00003890,EXTRAVIADA
60,221,3.84,BAG-00003891,ENTREGUE
2595,496,19.11,BAG-00003892,DESPACHADA
4442,142,17.0,BAG-00003893,EXTRAVIADA
3514,662,14.02,BAG-00003894,DANIFICADA
324,120,30.33,BAG-00003895,DESPACHADA
3197,939,7.31,BAG-00003896,EM_TRANSITO
4663,89,3.61,BAG-00003897,DESPACHADA
1927,309,12.36,BAG-00003898,DANIFICADA
2614,904,4.59,BAG-00003899,DESPACHADA
4434,332,18.11,BAG-00003900,EM_TRANSITO
1568,618,22.66,BAG-00003901,DESPACHADA
1033,396,31.66,BAG-00003902,EXTRAVIADA
930,400,6.03,BAG-00003903,DESPACHADA
663,370,2.09,BAG-00003904,ENTREGUE
516,779,3.73,BAG-00003905,DANIFICADA
4400,827,23.54,BAG-00003906,EXTRAVIADA
1439,760,5.94,BAG-00003907,EM_TRANSITO
3058,519,6.64,BAG-00003908,EM_TRANSITO
959,588,4.31,BAG-00003909,DANIFICADA
4585,673,3.54,BAG-00003910,ENTREGUE
2030,940,21.78,BAG-00003911,EM_TRANSITO
3628,938,25.39,BAG-00003912,DESPACHADA
4848,303,3.15,BAG-00003913,EM_TRANSITO
4150,294,10.51,BAG-00003914,EXTRAVIADA
3521,759,5.14,BAG-00003915,EM_TRANSITO
3972,52,11.74,BAG-00003916,DANIFICADA
1138,203,2.95,BAG-00003917,DANIFICADA
110,874,2.05,BAG-00003918,DANIFICADA
3870,514,25.9,BAG-00003919,ENTREGUE
1632,802,13.29,BAG-00003920,EM_TRANSITO
788,522,7.99,BAG-00003921,EXTRAVIADA
783,539,3.8,BAG-00003922,EXTRAVIADA
2768,327,15.39,BAG-00003923,EXTRAVIADA
1497,602,14.9,BAG-00003924,DESPACHADA
4069,841,11.49,BAG-00003925,DANIFICADA
3620,122,11.81,BAG-00003926,ENTREGUE
2377,843,2.31,BAG-00003927,DANIFICADA
3828,983,7.29,BAG-00003928,DANIFICADA
3150,565,16.74,BAG-00003929,DESPACHADA
523,219,9.62,BAG-00003930,DESPACHADA
2904,530,20.28,BAG-00003931,EM_TRANSITO
1782,819,2.56,BAG-00003932,EM_TRANSITO
3888,85,18.16,BAG-00003933,ENTREGUE
413,19,3.94,BAG-00003934,EM_TRANSITO
620,639,5.41,BAG-00003935,EM_TRANSITO
2202,292,12.17,BAG-00003936,EXTRAVIADA
528,41,6.58,BAG-00003937,EM_TRANSITO
3978,477,4.19,BAG-00003938,EXTRAVIADA
4260,409,14.44,BAG-00003939,EXTRAVIADA
1751,934,13.45,BAG-00003940,EXTRAVIADA
4070,214,27.58,BAG-00003941,ENTREGUE
3736,976,16.28,BAG-00003942,EM_TRANSITO
3212,65,4.27,BAG-00003943,ENTREGUE
3528,422,2.01,BAG-00003944,DESPACHADA
4901,430,10.2,BAG-00003945,ENTREGUE
1897,464,21.38,BAG-00003946,EM_TRANSITO
1471,466,31.41,BAG-00003947,ENTREGUE
3251,693,16.31,BAG-00003948,EM_TRANSITO
97,371,6.1,BAG-00003949,EXTRAVIADA
986,360,14.85,BAG-00003950,EM_TRANSITO
247,572,18.42,BAG-00003951,EXTRAVIADA
4406,575,4.49,BAG-00003952,ENTREGUE
4843,773,15.13,BAG-00003953,DANIFICADA
513,838,16.91,BAG-00003954,EM_TRANSITO
4164,328,3.56,BAG-00003955,EXTRAVIADA
2365,228,3.36,BAG-00003956,DANIFICADA
4505,90,17.91,BAG-00003957,DANIFICADA
2808,102,10.16,BAG-00003958,EXTRAVIADA
2170,96,31.5,BAG-00003959,ENTREGUE
4437,349,26.05,BAG-00003960,EM_TRANSITO
2832,139,4.66,BAG-00003961,ENTREGUE
2218,495,14.76,BAG-00003962,ENTREGUE
1573,674,25.35,BAG-00003963,DESPACHADA
876,106,11.84,BAG-00003964,EXTRAVIADA
491,283,3.59,BAG-00003965,EM_TRANSITO
561,916,17.51,BAG-00003966,ENTREGUE
618,323,7.59,BAG-00003967,DESPACHADA
3108,219,2.9,BAG-00003968,DANIFICADA
4754,320,30.25,BAG-00003969,EXTRAVIADA
4624,458,13.01,BAG-00003970,EM_TRANSITO
1379,42,12.38,BAG-00003971,DANIFICADA
3254,619,12.0,BAG-00003972,DANIFICADA
2922,529,3.6,BAG-00003973,DANIFICADA
1761,318,5.37,BAG-00003974,EM_TRANSITO
635,402,3.73,BAG-00003975,ENTREGUE
1408,184,14.74,BAG-00003976,EM_TRANSITO
957,271,11.13,BAG-00003977,DANIFICADA
2812,740,29.23,BAG-00003978,DANIFICADA
2927,735,11.61,BAG-00003979,EM_TRANSITO
3162,433,4.42,BAG-00003980,DANIFICADA
81,624,11.18,BAG-00003981,ENTREGUE
1992,448,19.64,BAG-00003982,DESPACHADA
3248,694,16.93,BAG-00003983,DANIFICADA
4744,114,15.8,BAG-00003984,EM_TRANSITO
1264,83,8.99,BAG-00003985,DANIFICADA
4629,350,8.58,BAG-00003986,ENTREGUE
2338,515,6.68,BAG-00003987,DANIFICADA
264,961,8.02,BAG-00003988,ENTREGUE
394,55,9.96,BAG-00003989,EXTRAVIADA
3354,418,7.88,BAG-00003990,EM_TRANSITO
3637,936,3.43,BAG-00003991,ENTREGUE
657,550,2.69,BAG-00003992,DESPACHADA
1669,874,21.96,BAG-00003993,DESPACHADA
1715,631,23.59,BAG-00003994,DANIFICADA
1477,549,23.5,BAG-00003995,ENTREGUE
3959,818,5.06,BAG-00003996,EXTRAVIADA
1831,661,5.06,BAG-00003997,ENTREGUE
2416,994,22.23,BAG-00003998,EXTRAVIADA
1888,563,10.37,BAG-00003999,DANIFICADA
2844,887,12.08,BAG-00004000,EXTRAVIADA
1554,365,8.18,BAG-00004001,EXTRAVIADA
4526,18,19.5,BAG-00004002,ENTREGUE
2121,788,27.5,BAG-00004003,DANIFICADA
2864,411,19.74,BAG-00004004,ENTREGUE
1624,201,6.81,BAG-00004005,EXTRAVIADA
392,856,14.14,BAG-00004006,EM_TRANSITO
3595,766,22.42,BAG-00004007,EM_TRANSITO
357,138,5.39,BAG-00004008,DESPACHADA
186,131,15.65,BAG-00004009,EM_TRANSITO
981,625,25.55,BAG-00004010,DESPACHADA
1979,122,7.56,BAG-00004011,EM_TRANSITO
2220,142,9.16,BAG-00004012,DANIFICADA
501,329,2.07,BAG-00004013,EM_TRANSITO
4401,650,5.67,BAG-00004014,DANIFICADA
2708,224,3.84,BAG-00004015,ENTREGUE
937,337,10.08,BAG-00004016,EXTRAVIADA
4894,100,6.2,BAG-00004017,EXTRAVIADA
455,560,21.85,BAG-00004018,DESPACHADA
21,19,4.84,BAG-00004019,ENTREGUE
151,129,24.36,BAG-00004020,EXTRAVIADA
4967,482,12.48,BAG-00004021,ENTREGUE
1074,405,15.33,BAG-00004022,DESPACHADA
1429,157,17.95,BAG-00004023,DANIFICADA
1652,515,3.22,BAG-00004024,ENTREGUE
3796,461,10.21,BAG-00004025,ENTREGUE
2703,751,20.87,BAG-00004026,EM_TRANSITO
503,919,2.61,BAG-00004027,ENTREGUE
2241,142,2.37,BAG-00004028,DESPACHADA
3,208,11.25,BAG-00004029,ENTREGUE
3487,914,25.01,BAG-00004030,EXTRAVIADA
4702,75,5.24,BAG-00004031,DANIFICADA
2351,512,31.72,BAG-00004032,DESPACHADA
2201,807,25.75,BAG-00004033,DANIFICADA
3350,707,9.07,BAG-00004034,DANIFICADA
4135,541,10.3,BAG-00004035,DANIFICADA
2229,624,16.22,BAG-00004036,ENTREGUE
3607,715,9.15,BAG-00004037,EXTRAVIADA
4052,911,7.21,BAG-00004038,DESPACHADA
3633,33,13.91,BAG-00004039,ENTREGUE
4425,281,4.94,BAG-00004040,ENTREGUE
1138,500,3.61,BAG-00004041,DESPACHADA
2259,502,6.92,BAG-00004042,ENTREGUE
4716,369,3.98,BAG-00004043,EM_TRANSITO
4116,374,24.02,BAG-00004044,EXTRAVIADA
3965,300,29.75,BAG-00004045,ENTREGUE
910,458,5.38,BAG-00004046,EXTRAVIADA
4980,253,23.65,BAG-00004047,EM_TRANSITO
1912,168,18.49,BAG-00004048,ENTREGUE
1586,122,6.96,BAG-00004049,EXTRAVIADA
3623,394,6.82,BAG-00004050,ENTREGUE
512,660,17.99,BAG-00004051,DANIFICADA
204,3,8.17,BAG-00004052,DESPACHADA
810,570,9.17,BAG-00004053,EXTRAVIADA
31,776,6.9,BAG-00004054,EM_TRANSITO
3352,819,2.42,BAG-00004055,DANIFICADA
3537,144,15.8,BAG-00004056,DESPACHADA
3474,659,2.72,BAG-00004057,EM_TRANSITO
2902,241,11.72,BAG-00004058,DANIFICADA
51,718,29.13,BAG-00004059,DANIFICADA
2405,114,29.25,BAG-00004060,DESPACHADA
2765,675,5.01,BAG-00004061,EM_TRANSITO
1456,146,10.67,BAG-00004062,ENTREGUE
2540,319,2.98,BAG-00004063,DANIFICADA
2473,90,9.73,BAG-00004064,DANIFICADA
391,895,6.21,BAG-00004065,EM_TRANSITO
108,94,3.62,BAG-00004066,ENTREGUE
3847,72,7.06,BAG-00004067,DESPACHADA
4993,801,10.99,BAG-00004068,ENTREGUE
3471,512,8.97,BAG-00004069,DANIFICADA
67,795,8.68,BAG-00004070,EXTRAVIADA
2086,229,13.95,BAG-00004071,EM_TRANSITO
1234,303,12.08,BAG-00004072,DANIFICADA
4116,34,19.59,BAG-00004073,DESPACHADA
1562,901,6.73,BAG-00004074,EM_TRANSITO
3235,885,3.86,BAG-00004075,ENTREGUE
4291,314,16.51,BAG-00004076,EXTRAVIADA
3371,630,11.47,BAG-00004077,DANIFICADA
2574,292,10.12,BAG-00004078,DESPACHADA
2351,901,5.96,BAG-00004079,EXTRAVIADA
4571,13,19.35,BAG-00004080,ENTREGUE
892,930,11.24,BAG-00004081,EXTRAVIADA
4290,170,13.37,BAG-00004082,DESPACHADA
4974,713,18.17,BAG-00004083,EM_TRANSITO
3833,279,2.12,BAG-00004084,DANIFICADA
2615,145,3.48,BAG-00004085,EXTRAVIADA
2576,984,5.31,BAG-00004086,DESPACHADA
1657,164,18.28,BAG-00004087,DANIFICADA
2602,142,16.66,BAG-00004088,DESPACHADA
3261,289,24.27,BAG-00004089,EM_TRANSITO
1419,928,27.54,BAG-00004090,EM_TRANSITO
3926,38,2.27,BAG-00004091,EM_TRANSITO
1043,163,5.65,BAG-00004092,ENTREGUE
4971,943,9.12,BAG-00004093,EM_TRANSITO
1489,543,19.41,BAG-00004094,DESPACHADA
494,209,8.04,BAG-00004095,DANIFICADA
3795,897,3.93,BAG-00004096,ENTREGUE
2173,892,7.28,BAG-00004097,ENTREGUE
4545,104,14.83,BAG-00004098,EXTRAVIADA
4878,962,16.64,BAG-00004099,EXTRAVIADA
15,459,3.85,BAG-00004100,EM_TRANSITO
46,119,3.54,BAG-00004101,EXTRAVIADA
578,808,26.7,BAG-00004102,ENTREGUE
1990,210,2.72,BAG-00004103,EM_TRANSITO
1190,182,7.95,BAG-00004104,ENTREGUE
1834,842,10.27,BAG-00004105,EM_TRANSITO
3329,575,8.74,BAG-00004106,EM_TRANSITO
142,854,9.94,BAG-00004107,EM_TRANSITO
1598,648,4.96,BAG-00004108,EXTRAVIADA
1623,179,3.13,BAG-00004109,EM_TRANSITO
1563,11,16.58,BAG-00004110,EM_TRANSITO
4993,275,10.97,BAG-00004111,DANIFICADA
4046,267,24.7,BAG-00004112,DANIFICADA
4029,506,15.18,BAG-00004113,ENTREGUE
25,125,5.19,BAG-00004114,ENTREGUE
4998,730,13.56,BAG-00004115,ENTREGUE
2408,775,2.76,BAG-00004116,DESPACHADA
2309,503,4.29,BAG-00004117,DANIFICADA
732,817,16.41,BAG-00004118,DANIFICADA
431,748,7.11,BAG-00004119,ENTREGUE
2857,952,29.65,BAG-00004120,DANIFICADA
2501,586,20.68,BAG-00004121,EM_TRANSITO
3817,949,9.45,BAG-00004122,DESPACHADA
2848,412,15.48,BAG-00004123,DESPACHADA
454,467,3.45,BAG-00004124,ENTREGUE
2988,152,27.4,BAG-00004125,EM_TRANSITO
229,367,5.16,BAG-00004126,ENTREGUE
2601,506,29.27,BAG-00004127,ENTREGUE
2808,481,3.69,BAG-00004128,DANIFICADA
1132,412,7.6,BAG-00004129,EM_TRANSITO
2168,218,9.31,BAG-00004130,ENTREGUE
1107,711,20.16,BAG-00004131,ENTREGUE
3606,884,14.67,BAG-00004132,EM_TRANSITO
747,568,26.85,BAG-00004133,DESPACHADA
3582,619,6.81,BAG-00004134,DESPACHADA
3117,906,2.74,BAG-00004135,DESPACHADA
1038,6,30.38,BAG-00004136,EM_TRANSITO
3965,48,24.24,BAG-00004137,EXTRAVIADA
2861,144,6.24,BAG-00004138,DESPACHADA
1252,725,23.41,BAG-00004139,DESPACHADA
1916,383,16.1,BAG-00004140,ENTREGUE
150,652,3.21,BAG-00004141,EM_TRANSITO
3438,86,7.16,BAG-00004142,ENTREGUE
1742,111,25.35,BAG-00004143,EXTRAVIADA
922,535,6.73,BAG-00004144,DANIFICADA
1179,645,29.62,BAG-00004145,DESPACHADA
352,167,26.56,BAG-00004146,EXTRAVIADA
3957,18,16.28,BAG-00004147,DANIFICADA
1639,991,10.28,BAG-00004148,DANIFICADA
4654,630,8.58,BAG-00004149,ENTREGUE
596,940,3.77,BAG-00004150,DESPACHADA
1075,375,11.43,BAG-00004151,DANIFICADA
1907,182,16.34,BAG-00004152,ENTREGUE
2733,1,2.32,BAG-00004153,EM_TRANSITO
4848,925,15.69,BAG-00004154,DESPACHADA
374,775,11.77,BAG-00004155,DANIFICADA
4242,678,15.9,BAG-00004156,DESPACHADA
3763,127,21.03,BAG-00004157,EXTRAVIADA
919,989,11.77,BAG-00004158,EXTRAVIADA
2556,168,12.56,BAG-00004159,DESPACHADA
987,414,8.9,BAG-00004160,EXTRAVIADA
619,283,5.56,BAG-00004161,ENTREGUE
4124,160,19.37,BAG-00004162,EM_TRANSITO
618,120,19.04,BAG-00004163,EM_TRANSITO
348,104,9.62,BAG-00004164,ENTREGUE
2847,891,18.03,BAG-00004165,DESPACHADA
4048,252,19.46,BAG-00004166,EM_TRANSITO
3884,700,23.22,BAG-00004167,EM_TRANSITO
1791,556,18.2,BAG-00004168,DANIFICADA
4795,708,10.96,BAG-00004169,ENTREGUE
500,883,6.17,BAG-00004170,DESPACHADA
14,292,4.61,BAG-00004171,DESPACHADA
4869,7,20.35,BAG-00004172,EM_TRANSITO
2488,597,7.41,BAG-00004173,EXTRAVIADA
1942,293,7.82,BAG-00004174,EXTRAVIADA
2602,40,20.79,BAG-00004175,DESPACHADA
937,851,21.3,BAG-00004176,EM_TRANSITO
4473,267,8.87,BAG-00004177,EXTRAVIADA
255,795,9.26,BAG-00004178,DESPACHADA
4904,917,10.75,BAG-00004179,ENTREGUE
3201,395,7.57,BAG-00004180,EXTRAVIADA
1585,536,17.41,BAG-00004181,EXTRAVIADA
1729,803,7.28,BAG-00004182,EM_TRANSITO
1829,609,2.36,BAG-00004183,DANIFICADA
3809,728,22.55,BAG-00004184,DESPACHADA
4961,953,18.18,BAG-00004185,EXTRAVIADA
4977,333,24.69,BAG-00004186,EXTRAVIADA
4723,670,16.82,BAG-00004187,DANIFICADA
1246,825,3.76,BAG-00004188,ENTREGUE
1529,316,16.57,BAG-00004189,EM_TRANSITO
4876,295,9.76,BAG-00004190,DANIFICADA
1719,360,9.48,BAG-00004191,DANIFICADA
838,205,11.89,BAG-00004192,ENTREGUE
458,113,29.9,BAG-00004193,EXTRAVIADA
4350,4,3.7,BAG-00004194,EXTRAVIADA
2196,659,5.86,BAG-00004195,EM_TRANSITO
2077,484,7.94,BAG-00004196,EM_TRANSITO
1296,93,2.34,BAG-00004197,EXTRAVIADA
3630,316,17.88,BAG-00004198,ENTREGUE
933,127,11.38,BAG-00004199,EM_TRANSITO
4951,585,20.42,BAG-00004200,EXTRAVIADA
2635,908,23.95,BAG-00004201,DESPACHADA
682,817,13.43,BAG-00004202,EXTRAVIADA
4233,996,8.99,BAG-00004203,DANIFICADA
3631,98,3.74,BAG-00004204,EM_TRANSITO
4674,8,8.42,BAG-00004205,DESPACHADA
2265,497,5.22,BAG-00004206,DANIFICADA
3305,862,13.49,BAG-00004207,EXTRAVIADA
2958,665,15.58,BAG-00004208,EXTRAVIADA
4200,104,5.02,BAG-00004209,DESPACHADA
3693,341,4.47,BAG-00004210,EM_TRANSITO
1558,988,28.28,BAG-00004211,DESPACHADA
4977,162,3.61,BAG-00004212,EM_TRANSITO
4658,383,12.77,BAG-00004213,DESPACHADA
1823,555,13.73,BAG-00004214,ENTREGUE
3072,941,10.31,BAG-00004215,EM_TRANSITO
3864,879,13.74,BAG-00004216,EXTRAVIADA
1026,316,6.58,BAG-00004217,ENTREGUE
4300,541,8.74,BAG-00004218,ENTREGUE
3989,199,7.43,BAG-00004219,ENTREGUE
3711,526,15.35,BAG-00004220,DANIFICADA
764,187,11.19,BAG-00004221,DANIFICADA
4972,547,14.03,BAG-00004222,ENTREGUE
2273,56,27.51,BAG-00004223,EXTRAVIADA
2867,205,9.91,BAG-00004224,EXTRAVIADA
1159,253,6.04,BAG-00004225,DESPACHADA
2820,986,6.26,BAG-00004226,EXTRAVIADA
1645,451,26.65,BAG-00004227,EM_TRANSITO
4393,742,5.98,BAG-00004228,DANIFICADA
3621,824,4.98,BAG-00004229,DESPACHADA
1303,224,5.54,BAG-00004230,EXTRAVIADA
1727,797,13.63,BAG-00004231,EXTRAVIADA
2409,284,9.79,BAG-00004232,EXTRAVIADA
4907,215,14.1,BAG-00004233,ENTREGUE
3466,268,19.69,BAG-00004234,EXTRAVIADA
1981,47,11.05,BAG-00004235,EM_TRANSITO
3939,921,9.7,BAG-00004236,ENTREGUE
941,695,9.95,BAG-00004237,DANIFICADA
296,313,9.89,BAG-00004238,ENTREGUE
2072,692,18.68,BAG-00004239,EXTRAVIADA
4513,875,4.51,BAG-00004240,DANIFICADA
3942,37,12.19,BAG-00004241,DANIFICADA
1115,438,12.43,BAG-00004242,EXTRAVIADA
3600,941,3.12,BAG-00004243,EM_TRANSITO
4078,664,11.72,BAG-00004244,DESPACHADA
20,98,8.88,BAG-00004245,DANIFICADA
4827,794,12.9,BAG-00004246,EM_TRANSITO
1819,538,9.39,BAG-00004247,DANIFICADA
3318,802,4.29,BAG-00004248,ENTREGUE
3177,982,5.87,BAG-00004249,ENTREGUE
1630,637,7.98,BAG-00004250,DANIFICADA
4267,721,4.96,BAG-00004251,DESPACHADA
3890,50,6.27,BAG-00004252,EM_TRANSITO
1202,179,6.39,BAG-00004253,ENTREGUE
4060,271,21.61,BAG-00004254,EM_TRANSITO
2544,478,16.11,BAG-00004255,DANIFICADA
1938,916,24.5,BAG-00004256,DESPACHADA
103,505,19.31,BAG-00004257,EM_TRANSITO
3388,678,2.04,BAG-00004258,DESPACHADA
2666,356,25.67,BAG-00004259,DANIFICADA
2774,348,14.78,BAG-00004260,EM_TRANSITO
1236,193,7.98,BAG-00004261,DANIFICADA
3714,660,2.85,BAG-00004262,DANIFICADA
2158,404,10.5,BAG-00004263,EXTRAVIADA
3390,591,5.25,BAG-00004264,ENTREGUE
3610,75,2.99,BAG-00004265,DANIFICADA
647,158,16.04,BAG-00004266,DANIFICADA
1671,640,31.81,BAG-00004267,ENTREGUE
788,453,10.83,BAG-00004268,EM_TRANSITO
4968,225,15.15,BAG-00004269,ENTREGUE
3900,698,3.42,BAG-00004270,EXTRAVIADA
2503,514,18.6,BAG-00004271,EXTRAVIADA
2208,227,2.56,BAG-00004272,ENTREGUE
4728,671,17.75,BAG-00004273,ENTREGUE
3852,839,5.8,BAG-00004274,ENTREGUE
3131,994,28.61,BAG-00004275,DANIFICADA
3692,640,31.99,BAG-00004276,DESPACHADA
953,82,12.7,BAG-00004277,EXTRAVIADA
2078,857,13.76,BAG-00004278,DESPACHADA
4572,144,5.03,BAG-00004279,EXTRAVIADA
1281,973,4.76,BAG-00004280,DANIFICADA
1597,306,6.09,BAG-00004281,DESPACHADA
3784,676,19.05,BAG-00004282,ENTREGUE
552,232,30.79,BAG-00004283,DESPACHADA
4175,199,6.69,BAG-00004284,DESPACHADA
1121,632,18.52,BAG-00004285,ENTREGUE
2251,98,14.46,BAG-00004286,ENTREGUE
3003,797,13.58,BAG-00004287,ENTREGUE
5,175,11.76,BAG-00004288,EM_TRANSITO
4394,381,6.29,BAG-00004289,ENTREGUE
1939,386,13.02,BAG-00004290,EM_TRANSITO
4419,224,4.84,BAG-00004291,EM_TRANSITO
3353,352,26.86,BAG-00004292,DESPACHADA
3441,452,27.98,BAG-00004293,EM_TRANSITO
288,338,8.4,BAG-00004294,EXTRAVIADA
819,846,17.35,BAG-00004295,EM_TRANSITO
572,423,5.89,BAG-00004296,ENTREGUE
2473,471,2.27,BAG-00004297,EM_TRANSITO
3397,858,25.89,BAG-00004298,DANIFICADA
1882,421,6.32,BAG-00004299,EXTRAVIADA
