funcionario_id,voo_id,funcao,data_atribuicao,confirmado
1477,1268,COMISSARIO,2025-12-27,True
4103,1678,COMISSARIO_CHEFE,2025-08-04,False
4399,1453,MECANICO_BORDO,2025-12-11,True
366,288,COPILOTO,2025-08-18,True
1734,2005,COMANDANTE,2025-09-15,True
1555,1551,COMANDANTE,2026-01-18,True
416,3896,COMISSARIO_CHEFE,2025-07-23,False
461,2499,COMANDANTE,2026-02-01,True
473,2775,COMANDANTE,2026-01-10,True
2309,1205,COMISSARIO_CHEFE,2026-02-19,True
2656,3284,ENGENHEIRO_VOO,2025-09-29,True
4124,4360,COPILOTO,2025-09-11,True
3676,2916,ENGENHEIRO_VOO,2025-11-10,False
1595,4138,COMISSARIO_CHEFE,2026-04-08,True
3154,4236,MECANICO_BORDO,2026-02-12,True
2146,2041,COPILOTO,2025-09-12,True
1828,213,ENGENHEIRO_VOO,2026-02-23,True
3419,1434,ENGENHEIRO_VOO,2025-08-21,True
1447,4106,COMISSARIO_CHEFE,2026-03-11,True
4085,1015,MECANICO_BORDO,2026-01-17,True
4819,1062,MECANICO_BORDO,2026-01-18,False
3966,3784,COMANDANTE,2025-09-15,True
3593,1565,COPILOTO,2025-09-19,False
319,248,COPILOTO,2026-05-05,True
4382,3153,ENGENHEIRO_VOO,2026-01-27,True
4747,2150,COMANDANTE,2026-03-08,True
1159,840,COPILOTO,2026-03-07,True
4114,742,COPILOTO,2026-01-22,False
1729,3957,COPILOTO,2026-04-18,True
4874,2269,MECANICO_BORDO,2026-02-14,False
2615,895,MECANICO_BORDO,2025-12-02,True
1698,2146,COMISSARIO,2026-05-22,False
3962,3184,MECANICO_BORDO,2025-12-22,False
2837,3220,COMISSARIO_CHEFE,2025-06-15,True
1613,1324,COMANDANTE,2026-04-14,True
2820,840,COPILOTO,2025-09-20,True
1093,4904,COMISSARIO_CHEFE,2025-12-31,True
1613,1030,MECANICO_BORDO,2026-05-11,True
2205,471,MECANICO_BORDO,2025-06-29,True
201,2782,MECANICO_BORDO,2026-04-28,True
999,1639,COMISSARIO_CHEFE,2025-06-05,False
1176,2488,COMISSARIO_CHEFE,2026-01-21,True
591,342,COPILOTO,2026-05-17,True
4234,4339,ENGENHEIRO_VOO,2025-06-21,True
2167,1312,COPILOTO,2026-05-27,True
4250,88,MECANICO_BORDO,2025-10-14,False
2662,3969,COPILOTO,2026-04-21,True
4734,4654,COMANDANTE,2025-11-13,True
1107,3626,COPILOTO,2025-10-13,True
1447,1326,MECANICO_BORDO,2025-09-25,True
2578,2201,COMISSARIO_CHEFE,2025-10-26,False
2179,4725,MECANICO_BORDO,2025-08-31,True
887,2901,ENGENHEIRO_VOO,2025-11-10,False
1266,1728,MECANICO_BORDO,2025-09-09,True
4523,30,MECANICO_BORDO,2025-07-05,True
535,1032,COPILOTO,2026-05-05,False
1342,706,COMISSARIO,2026-01-22,True
3710,89,COMANDANTE,2026-01-28,True
481,1007,COMANDANTE,2026-03-17,False
2406,1211,COPILOTO,2025-11-07,True
922,1245,ENGENHEIRO_VOO,2025-11-08,True
1334,3855,MECANICO_BORDO,2026-02-04,False
3507,638,COMISSARIO,2026-05-14,True
1713,3542,COMANDANTE,2025-09-25,True
639,3321,ENGENHEIRO_VOO,2026-05-17,True
4953,2072,COMANDANTE,2025-10-24,True
3922,4558,COMISSARIO,2025-10-21,True
3168,4069,COMANDANTE,2026-02-06,True
2404,2610,COMANDANTE,2025-09-17,True
3531,3335,COPILOTO,2026-03-08,False
56,2807,COMISSARIO,2025-08-27,True
1021,2613,COMISSARIO,2025-11-11,True
3096,1525,COMISSARIO,2026-02-03,True
3245,4916,COMISSARIO_CHEFE,2026-04-28,True
2472,4788,ENGENHEIRO_VOO,2026-04-01,True
3459,2491,MECANICO_BORDO,2025-12-07,False
52,1785,COMANDANTE,2025-07-14,True
2309,4049,MECANICO_BORDO,2025-06-21,True
1948,2464,ENGENHEIRO_VOO,2026-05-14,True
4613,669,MECANICO_BORDO,2025-12-11,True
1330,4441,COMISSARIO,2025-12-05,False
624,4723,COMISSARIO,2025-06-05,False
1937,1695,MECANICO_BORDO,2025-07-19,True
2397,2240,COPILOTO,2025-12-04,True
3587,3381,COMANDANTE,2025-11-22,True
3185,782,COMISSARIO,2025-06-24,True
695,4742,COMISSARIO,2025-07-02,False
2946,829,COMISSARIO,2025-12-17,False
2982,191,COMISSARIO_CHEFE,2025-07-10,False
4139,4997,ENGENHEIRO_VOO,2026-03-11,True
327,2193,COMISSARIO_CHEFE,2025-08-12,True
4815,604,COPILOTO,2025-08-28,True
2693,17,COPILOTO,2025-09-13,True
1546,4465,MECANICO_BORDO,2026-02-23,False
678,4066,COMANDANTE,2025-09-27,True
384,2843,COMANDANTE,2026-02-18,True
1711,3221,COPILOTO,2025-11-10,True
2974,322,COMANDANTE,2025-10-28,True
3832,644,COMISSARIO,2025-10-09,False
2721,3141,COMISSARIO,2026-01-06,True
2614,1016,ENGENHEIRO_VOO,2026-01-12,True
191,1732,COMISSARIO_CHEFE,2025-06-27,True
1070,1169,MECANICO_BORDO,2025-08-10,True
3195,4153,COPILOTO,2025-08-19,False
3441,12,COMISSARIO,2026-02-07,True
847,4455,COMISSARIO,2025-12-31,False
4544,4702,COPILOTO,2025-12-03,False
4006,490,COMISSARIO_CHEFE,2025-07-03,False
4942,2281,COPILOTO,2026-01-17,True
2517,1331,COMANDANTE,2025-11-25,True
4731,4151,COMISSARIO_CHEFE,2025-08-13,True
1797,1601,COMANDANTE,2025-11-25,True
4715,113,ENGENHEIRO_VOO,2025-11-03,True
4470,4552,COMISSARIO,2026-04-04,True
1799,3544,COMISSARIO,2026-01-24,True
2888,4720,COMISSARIO_CHEFE,2025-11-29,True
3127,1171,MECANICO_BORDO,2025-11-04,True
3002,675,MECANICO_BORDO,2025-12-02,True
1055,144,COMISSARIO,2026-03-25,True
1453,3088,ENGENHEIRO_VOO,2025-12-21,False
4929,161,COMISSARIO_CHEFE,2026-03-31,True
1357,1197,COMANDANTE,2025-09-19,True
4363,1465,MECANICO_BORDO,2026-05-06,True
2745,2602,MECANICO_BORDO,2025-07-14,False
395,3536,COMISSARIO,2026-02-15,True
2086,3061,COMISSARIO,2025-07-31,True
2492,4727,ENGENHEIRO_VOO,2026-04-07,True
3544,935,COMANDANTE,2025-09-06,True
2525,2074,COMISSARIO_CHEFE,2025-07-15,True
408,1282,ENGENHEIRO_VOO,2025-10-11,True
4473,4658,MECANICO_BORDO,2025-10-25,True
4566,3024,COPILOTO,2025-07-13,False
4512,1406,COMANDANTE,2025-06-28,True
1404,1632,COMISSARIO,2026-01-26,True
1417,2327,MECANICO_BORDO,2026-02-24,True
4490,3603,ENGENHEIRO_VOO,2025-08-28,True
3160,3414,COPILOTO,2025-08-26,False
245,2924,COMISSARIO_CHEFE,2025-09-18,False
3689,1058,COPILOTO,2025-12-26,True
3559,1606,MECANICO_BORDO,2025-09-29,True
3205,1451,COMISSARIO_CHEFE,2025-11-03,True
391,739,COMANDANTE,2025-08-27,False
1800,4559,ENGENHEIRO_VOO,2026-03-27,True
408,1360,COMISSARIO,2025-11-23,True
229,2078,COMANDANTE,2025-06-23,False
4109,3056,MECANICO_BORDO,2026-05-25,True
1662,3310,COMISSARIO_CHEFE,2026-02-18,True
1759,3199,COMISSARIO_CHEFE,2025-06-17,False
4812,2632,MECANICO_BORDO,2025-09-15,True
4280,4082,ENGENHEIRO_VOO,2026-02-25,True
1116,4060,COMISSARIO_CHEFE,2025-09-11,True
1235,3673,COMANDANTE,2026-03-02,False
233,2597,COMISSARIO_CHEFE,2025-11-09,True
1094,2578,COMISSARIO,2025-09-15,True
4448,2877,COMISSARIO_CHEFE,2026-03-25,True
2101,2140,COMANDANTE,2026-04-09,False
454,1734,COMANDANTE,2026-03-22,True
1087,657,COMISSARIO_CHEFE,2026-04-22,True
1101,1453,COMISSARIO,2026-03-10,True
484,1874,ENGENHEIRO_VOO,2025-07-08,True
3159,2773,MECANICO_BORDO,2026-04-11,False
312,4759,COMISSARIO,2026-01-12,True
4875,2019,COMANDANTE,2025-12-25,True
1691,814,COMISSARIO,2026-05-01,True
266,1076,COMISSARIO,2026-02-13,False
2569,3960,COMISSARIO,2026-02-27,True
1457,3221,COPILOTO,2025-06-07,False
4970,4629,COPILOTO,2025-12-24,True
4056,2121,ENGENHEIRO_VOO,2025-06-29,True
1310,2100,COMISSARIO,2026-05-08,True
2986,3656,COMANDANTE,2025-10-20,True
3617,201,COMANDANTE,2025-10-28,True
1141,232,COMANDANTE,2026-05-01,True
2203,2877,COMISSARIO_CHEFE,2025-09-30,False
3494,2407,COMISSARIO_CHEFE,2025-09-01,True
201,1513,ENGENHEIRO_VOO,2026-04-17,True
700,2066,COPILOTO,2026-01-18,False
1869,1659,COPILOTO,2026-03-06,True
2385,1574,ENGENHEIRO_VOO,2025-08-06,True
1151,1650,COMISSARIO,2025-07-09,True
3184,4622,ENGENHEIRO_VOO,2025-07-12,True
1511,254,COMISSARIO_CHEFE,2026-01-16,True
3398,2519,MECANICO_BORDO,2025-08-12,False
1900,1287,COMANDANTE,2025-07-11,True
851,3915,COMISSARIO_CHEFE,2025-08-21,True
3285,4251,COMANDANTE,2025-08-27,True
3705,3044,COMISSARIO,2025-06-25,True
2288,4447,ENGENHEIRO_VOO,2026-01-27,False
2549,36,ENGENHEIRO_VOO,2025-07-14,True
4320,2412,MECANICO_BORDO,2026-05-31,True
2354,1420,COPILOTO,2026-03-27,True
1482,1248,ENGENHEIRO_VOO,2026-01-24,True
4385,1681,ENGENHEIRO_VOO,2026-02-26,True
2730,1095,COPILOTO,2025-06-22,True
3284,3342,MECANICO_BORDO,2025-10-30,True
4853,4715,MECANICO_BORDO,2025-12-08,True
650,1489,COPILOTO,2025-11-21,False
1361,2984,MECANICO_BORDO,2025-09-09,False
334,3223,COMISSARIO,2025-10-26,True
3632,575,COMISSARIO_CHEFE,2025-12-13,True
3227,2974,COMANDANTE,2026-03-06,False
3277,74,COMISSARIO_CHEFE,2026-05-11,True
2187,2052,COMANDANTE,2025-06-21,True
611,2147,MECANICO_BORDO,2025-08-19,True
803,2671,ENGENHEIRO_VOO,2026-04-07,True
4615,3227,MECANICO_BORDO,2026-01-23,False
998,3538,COMISSARIO,2025-06-02,True
3541,3600,MECANICO_BORDO,2025-12-03,True
32,4618,COMISSARIO,2026-02-05,True
4496,3897,MECANICO_BORDO,2026-05-21,False
246,2526,COMISSARIO_CHEFE,2025-10-15,True
3426,3142,MECANICO_BORDO,2025-11-07,True
1219,2003,COMISSARIO_CHEFE,2026-05-21,True
4930,1208,COMISSARIO_CHEFE,2026-04-13,True
862,799,MECANICO_BORDO,2025-07-20,False
619,3877,COMANDANTE,2025-07-07,True
3427,723,COMISSARIO_CHEFE,2025-08-26,False
547,789,COMISSARIO_CHEFE,2025-12-18,True
4904,2341,MECANICO_BORDO,2026-02-13,True
2146,1843,ENGENHEIRO_VOO,2026-05-18,True
4368,831,ENGENHEIRO_VOO,2026-02-28,True
1135,1875,ENGENHEIRO_VOO,2026-01-31,True
3712,2949,ENGENHEIRO_VOO,2026-01-11,True
4532,812,COMISSARIO_CHEFE,2025-06-18,False
1945,3837,MECANICO_BORDO,2026-02-16,False
2508,4765,COMANDANTE,2026-04-02,True
4675,3624,COMISSARIO,2026-02-15,False
1961,1295,MECANICO_BORDO,2025-09-28,True
3592,1877,COMISSARIO,2026-03-14,True
4911,1666,COPILOTO,2026-05-23,True
4505,2820,COMISSARIO,2025-06-24,False
636,1600,COMISSARIO,2025-11-08,True
372,2851,ENGENHEIRO_VOO,2025-07-28,True
1284,4236,COMANDANTE,2025-11-10,True
3373,3328,COMANDANTE,2025-12-08,False
4429,2671,COMANDANTE,2026-05-23,False
1545,1593,MECANICO_BORDO,2025-09-27,False
2490,837,MECANICO_BORDO,2026-03-25,True
2808,3887,COPILOTO,2026-01-16,False
2892,106,COPILOTO,2025-07-02,True
183,4162,COMISSARIO,2025-11-20,True
2164,675,COMISSARIO,2025-09-18,True
1189,224,ENGENHEIRO_VOO,2026-02-26,True
392,3089,COMISSARIO_CHEFE,2026-04-21,True
4861,178,COMISSARIO_CHEFE,2025-10-20,False
386,2401,COMANDANTE,2025-10-04,False
4261,1007,COMISSARIO,2025-09-22,True
2340,1378,COMANDANTE,2025-11-09,True
174,1155,COMISSARIO,2025-12-18,True
3779,2960,COMISSARIO_CHEFE,2025-07-03,True
2599,1268,ENGENHEIRO_VOO,2026-04-02,False
3075,4646,COMISSARIO_CHEFE,2025-10-11,True
1054,3642,ENGENHEIRO_VOO,2026-01-20,True
4278,140,ENGENHEIRO_VOO,2026-04-08,True
391,1821,MECANICO_BORDO,2025-10-05,True
382,2957,MECANICO_BORDO,2025-11-20,False
3555,318,COPILOTO,2026-05-08,True
318,399,MECANICO_BORDO,2025-11-03,True
276,997,COPILOTO,2026-01-28,True
3886,2165,COMANDANTE,2025-11-08,True
3480,3365,COPILOTO,2026-05-13,True
2555,1453,COMANDANTE,2026-04-08,True
526,3780,ENGENHEIRO_VOO,2026-04-10,True
3957,1803,COMISSARIO_CHEFE,2025-08-04,True
1475,4831,ENGENHEIRO_VOO,2025-10-17,False
3338,1891,COMISSARIO_CHEFE,2025-12-17,True
271,3475,COMISSARIO,2025-10-26,True
3412,1144,COMANDANTE,2025-11-12,True
510,2255,COMISSARIO_CHEFE,2026-02-21,True
2916,4481,COMANDANTE,2025-10-26,True
1724,3972,COPILOTO,2025-08-16,True
2162,1813,COMISSARIO,2026-03-14,True
4842,3595,COMANDANTE,2025-06-15,False
350,948,COMANDANTE,2025-09-07,True
4321,2303,COMISSARIO,2026-03-12,False
3692,3768,COMISSARIO_CHEFE,2026-01-13,False
2981,3878,COMANDANTE,2025-11-16,True
4563,115,COMISSARIO_CHEFE,2026-04-05,True
3290,3837,ENGENHEIRO_VOO,2026-02-23,True
3318,4944,COMANDANTE,2026-05-31,True
4384,3876,COMISSARIO,2025-10-29,True
3413,2116,COMISSARIO_CHEFE,2026-03-09,True
2800,247,ENGENHEIRO_VOO,2025-07-09,True
4603,3911,COMANDANTE,2025-12-25,True
1713,846,MECANICO_BORDO,2026-02-02,True
2690,1492,COMISSARIO,2026-05-23,True
717,2694,COMISSARIO_CHEFE,2026-04-12,False
2084,1703,MECANICO_BORDO,2026-05-23,True
2513,398,COMANDANTE,2025-06-24,True
677,658,COPILOTO,2025-08-29,True
3415,2415,COPILOTO,2026-04-08,True
3532,1166,ENGENHEIRO_VOO,2025-07-30,True
1037,946,COMANDANTE,2026-05-26,True
1026,3853,COPILOTO,2025-06-13,True
699,3196,COPILOTO,2026-04-14,True
4934,4723,ENGENHEIRO_VOO,2025-10-17,True
891,3591,COMANDANTE,2025-08-24,True
4171,4218,COPILOTO,2026-03-11,False
1450,4825,COMANDANTE,2025-06-20,True
621,57,COPILOTO,2025-10-29,True
4508,3160,ENGENHEIRO_VOO,2026-05-21,True
1804,4088,ENGENHEIRO_VOO,2025-09-29,True
2602,1523,COMISSARIO,2026-01-07,False
3516,632,COMANDANTE,2025-06-14,True
1425,2504,MECANICO_BORDO,2025-12-13,True
770,83,ENGENHEIRO_VOO,2025-10-13,True
2271,2117,MECANICO_BORDO,2025-12-15,True
1667,4891,COPILOTO,2026-02-28,True
4456,4199,ENGENHEIRO_VOO,2026-03-14,False
1534,1716,COMISSARIO,2025-11-26,True
1107,229,ENGENHEIRO_VOO,2026-01-10,True
1760,2286,COMISSARIO_CHEFE,2025-09-10,True
4807,683,ENGENHEIRO_VOO,2026-05-16,True
25,539,COMANDANTE,2025-07-07,True
2767,2090,COMISSARIO_CHEFE,2026-03-21,True
4341,4803,ENGENHEIRO_VOO,2025-09-25,True
3278,887,COPILOTO,2025-12-16,True
2137,1908,COMISSARIO_CHEFE,2025-06-17,True
438,537,ENGENHEIRO_VOO,2025-06-13,True
2114,2233,COMISSARIO,2025-12-19,True
1665,2328,COMISSARIO,2025-08-24,True
3376,656,COMISSARIO_CHEFE,2025-06-13,True
1105,1698,COMISSARIO,2025-07-28,True
3881,3950,COMANDANTE,2026-03-10,True
4171,4699,COPILOTO,2026-02-04,True
4287,2435,MECANICO_BORDO,2025-09-15,True
4215,1242,COMISSARIO_CHEFE,2026-05-30,True
1747,4495,ENGENHEIRO_VOO,2026-01-02,False
2887,1737,COMISSARIO_CHEFE,2026-02-25,True
3005,4387,ENGENHEIRO_VOO,2026-05-26,True
3919,747,COPILOTO,2025-12-26,False
1324,1480,COPILOTO,2026-03-24,False
1351,3523,COPILOTO,2026-05-06,True
2997,1347,COMISSARIO_CHEFE,2026-05-02,True
3030,3631,COMANDANTE,2025-11-27,True
3329,2732,ENGENHEIRO_VOO,2025-11-12,True
3885,128,COPILOTO,2025-09-24,True
3125,3960,COMISSARIO,2026-04-25,True
1148,2198,COMANDANTE,2025-10-30,False
802,3246,COMISSARIO,2025-07-08,False
63,4898,COMANDANTE,2025-07-04,False
3237,1875,COMANDANTE,2025-08-30,False
2558,1811,MECANICO_BORDO,2025-08-04,True
3354,2033,COMISSARIO_CHEFE,2026-01-09,True
486,3256,COMISSARIO_CHEFE,2025-12-19,True
36,3073,COMISSARIO_CHEFE,2026-01-02,True
2626,1758,COMISSARIO_CHEFE,2025-08-23,True
4864,1962,MECANICO_BORDO,2025-08-20,True
135,546,MECANICO_BORDO,2025-08-26,True
3059,4755,ENGENHEIRO_VOO,2026-05-31,True
4965,1849,COMISSARIO_CHEFE,2026-06-02,True
716,3198,COPILOTO,2025-11-14,True
2268,356,COMISSARIO_CHEFE,2026-05-10,True
4808,1794,ENGENHEIRO_VOO,2025-07-19,True
3573,2261,ENGENHEIRO_VOO,2025-11-07,True
3440,3066,COMISSARIO_CHEFE,2025-11-20,True
1973,3532,COMISSARIO,2026-03-19,True
119,4489,COMISSARIO,2026-01-16,False
830,3288,COMANDANTE,2025-06-24,True
1569,294,MECANICO_BORDO,2025-06-09,True
518,4600,COPILOTO,2026-05-09,True
4164,848,COMANDANTE,2025-12-03,True
529,2020,MECANICO_BORDO,2026-01-31,True
3966,3276,ENGENHEIRO_VOO,2026-03-18,True
3310,2621,COPILOTO,2025-06-26,True
3303,671,ENGENHEIRO_VOO,2026-05-26,True
519,3807,COMISSARIO_CHEFE,2025-07-02,True
382,2420,COMISSARIO,2026-03-15,False
1712,4474,COMANDANTE,2026-05-06,True
3803,1816,COMANDANTE,2025-12-05,False
4124,827,COMISSARIO,2025-11-21,True
3050,3281,ENGENHEIRO_VOO,2026-03-03,True
4229,3070,MECANICO_BORDO,2025-10-11,True
4477,3032,COMANDANTE,2026-04-18,True
194,4584,COMISSARIO_CHEFE,2025-12-17,False
2313,4145,MECANICO_BORDO,2025-06-12,True
104,1691,COMISSARIO,2026-05-03,True
4405,1780,COMISSARIO_CHEFE,2025-08-03,True
3316,1166,ENGENHEIRO_VOO,2026-04-15,True
124,926,COMANDANTE,2026-03-08,False
213,4514,ENGENHEIRO_VOO,2025-07-12,True
2159,109,COMISSARIO,2025-12-26,True
4672,844,COMISSARIO_CHEFE,2026-05-09,False
4498,3194,COMANDANTE,2025-12-23,True
4604,456,COMISSARIO_CHEFE,2026-03-26,True
1227,2421,MECANICO_BORDO,2025-08-19,True
4971,327,COMANDANTE,2025-09-15,True
1571,2527,COMISSARIO_CHEFE,2025-08-09,True
4723,1203,COMISSARIO,2026-02-14,True
2466,30,COMISSARIO,2026-01-09,True
8,2549,COMISSARIO,2025-06-15,True
3816,2174,COPILOTO,2026-04-19,True
1596,1251,MECANICO_BORDO,2025-08-23,True
2971,1095,COMANDANTE,2025-12-25,True
1512,733,MECANICO_BORDO,2025-06-06,True
1968,1189,COPILOTO,2025-11-07,False
4931,2543,COPILOTO,2026-01-13,True
1603,2081,COPILOTO,2026-04-12,True
1045,2731,COMISSARIO,2026-04-23,True
2173,2901,COMANDANTE,2025-10-22,False
1402,3820,COMISSARIO,2026-04-06,True
1761,3704,COMISSARIO_CHEFE,2025-07-07,True
1350,3152,COMANDANTE,2025-08-19,True
4443,3286,MECANICO_BORDO,2025-07-07,True
106,1941,COPILOTO,2026-05-27,True
4609,3121,ENGENHEIRO_VOO,2026-01-24,True
4677,2695,COPILOTO,2026-02-24,True
1519,1950,COPILOTO,2025-07-15,True
3870,1920,COMISSARIO,2026-05-22,False
4508,109,ENGENHEIRO_VOO,2025-07-06,True
3021,1346,COMANDANTE,2025-12-09,True
2881,2103,COMISSARIO,2026-04-04,True
789,2651,COMANDANTE,2025-11-03,True
4960,4546,ENGENHEIRO_VOO,2026-01-21,True
1899,4002,COMANDANTE,2026-05-28,True
520,241,COMISSARIO_CHEFE,2025-08-27,True
4878,351,COMISSARIO_CHEFE,2025-07-13,False
315,716,COMANDANTE,2026-05-06,True
3490,2524,ENGENHEIRO_VOO,2025-07-16,True
950,2639,ENGENHEIRO_VOO,2025-06-15,True
4811,4704,MECANICO_BORDO,2025-08-28,False
3624,1855,COMISSARIO,2025-07-14,True
3666,878,MECANICO_BORDO,2026-05-13,True
582,1632,COPILOTO,2026-02-02,False
4585,199,COMISSARIO,2025-06-07,True
791,201,ENGENHEIRO_VOO,2025-06-09,True
229,2445,ENGENHEIRO_VOO,2025-08-06,True
1818,3481,COMANDANTE,2026-05-10,True
175,2890,COPILOTO,2025-10-31,True
4422,1100,MECANICO_BORDO,2025-12-03,True
4718,2923,ENGENHEIRO_VOO,2026-01-19,True
4499,114,COPILOTO,2026-01-08,False
841,4736,COMISSARIO_CHEFE,2025-08-19,False
171,2573,COMANDANTE,2025-10-02,True
857,1094,COPILOTO,2026-02-26,True
149,2424,COMISSARIO_CHEFE,2025-11-28,True
1295,1358,COMANDANTE,2025-06-14,True
400,2478,COPILOTO,2025-07-15,False
2841,4694,COMANDANTE,2026-02-16,False
1458,1168,COPILOTO,2026-02-18,True
238,4473,ENGENHEIRO_VOO,2025-11-22,True
3623,1026,MECANICO_BORDO,2025-11-17,True
4335,3565,COMISSARIO_CHEFE,2026-02-27,True
1361,4953,COPILOTO,2025-08-21,True
4667,897,COMISSARIO,2025-07-03,True
4461,967,COPILOTO,2026-05-26,True
2402,510,COMANDANTE,2026-02-20,True
1298,725,COPILOTO,2026-01-14,True
355,3832,COMISSARIO,2025-12-03,True
1703,3678,ENGENHEIRO_VOO,2025-11-08,True
4722,4675,COMISSARIO_CHEFE,2025-06-30,False
3349,4745,COMISSARIO_CHEFE,2025-08-17,True
973,4675,COPILOTO,2025-12-22,True
1537,2829,COMISSARIO,2025-11-01,True
1569,4105,MECANICO_BORDO,2026-04-12,True
4819,4846,ENGENHEIRO_VOO,2026-02-14,True
4742,4175,COMISSARIO,2026-01-09,False
3651,2032,COPILOTO,2026-05-07,True
2791,94,ENGENHEIRO_VOO,2025-06-25,False
370,2788,COMISSARIO_CHEFE,2026-04-12,True
4332,2882,COMANDANTE,2026-03-15,True
4857,2581,COPILOTO,2025-10-26,False
4231,2520,COPILOTO,2025-06-09,True
2583,2766,COPILOTO,2025-07-17,True
4284,2077,COPILOTO,2025-12-12,True
2436,2653,ENGENHEIRO_VOO,2026-04-10,True
3126,1140,COMISSARIO,2026-04-14,True
47,4975,COMANDANTE,2026-03-29,True
3141,154,COMISSARIO,2025-09-27,True
4368,4605,MECANICO_BORDO,2025-08-04,False
4446,2925,MECANICO_BORDO,2026-01-22,True
207,1852,ENGENHEIRO_VOO,2025-06-17,True
3508,4851,ENGENHEIRO_VOO,2026-03-10,True
1130,4810,ENGENHEIRO_VOO,2026-04-21,False
1053,196,MECANICO_BORDO,2025-10-30,True
4128,2121,COMANDANTE,2025-07-22,True
14,1543,ENGENHEIRO_VOO,2026-01-14,False
3276,1741,COMISSARIO_CHEFE,2025-12-26,True
3861,4590,MECANICO_BORDO,2025-07-07,False
929,2679,COMANDANTE,2025-09-08,True
849,4103,COMISSARIO_CHEFE,2025-10-05,True
4634,2209,MECANICO_BORDO,2025-07-08,True
3865,11,COPILOTO,2025-06-18,True
4041,4883,COMANDANTE,2025-10-03,True
963,668,ENGENHEIRO_VOO,2026-01-15,True
2048,3761,ENGENHEIRO_VOO,2025-10-26,True
2990,78,COMISSARIO,2026-04-09,True
3023,1505,COMISSARIO_CHEFE,2025-07-21,True
4329,671,COMISSARIO_CHEFE,2025-10-14,True
4210,2384,ENGENHEIRO_VOO,2025-09-13,True
4853,1185,COMISSARIO_CHEFE,2026-02-14,True
1650,3814,COMANDANTE,2025-09-27,True
2325,3650,MECANICO_BORDO,2026-05-18,True
123,2805,COMANDANTE,2026-01-12,False
3100,3069,COMISSARIO_CHEFE,2025-06-13,True
981,2535,ENGENHEIRO_VOO,2026-01-01,False
613,4537,COMISSARIO,2026-02-04,True
3267,3797,COMANDANTE,2025-12-06,True
109,1501,MECANICO_BORDO,2026-01-04,False
3206,1589,COMISSARIO_CHEFE,2025-06-19,False
884,1065,COMISSARIO,2025-06-29,True
4327,433,MECANICO_BORDO,2025-10-03,True
4217,2174,MECANICO_BORDO,2025-12-14,True
3812,2490,COMISSARIO,2025-12-17,True
1019,338,COMISSARIO_CHEFE,2025-09-11,True
352,2363,COMANDANTE,2025-12-31,True
650,4887,COMISSARIO_CHEFE,2025-06-10,False
859,2605,MECANICO_BORDO,2026-05-07,True
2324,4644,COMISSARIO_CHEFE,2025-07-12,False
3580,1042,COMANDANTE,2025-09-08,True
606,4495,MECANICO_BORDO,2025-06-22,True
3373,1983,MECANICO_BORDO,2025-12-15,True
2195,4901,COMISSARIO,2025-06-11,True
2015,2707,ENGENHEIRO_VOO,2026-01-17,True
3220,162,COMISSARIO,2026-01-17,False
3709,2484,COMISSARIO,2026-03-28,True
3393,3873,COMISSARIO_CHEFE,2026-05-18,True
59,4766,ENGENHEIRO_VOO,2025-06-28,True
1725,1864,COPILOTO,2025-07-25,True
2275,2476,COMISSARIO,2026-02-17,True
3914,2926,ENGENHEIRO_VOO,2025-10-08,True
328,3572,COPILOTO,2025-06-06,True
3806,3343,COMISSARIO,2025-08-28,False
2235,4898,ENGENHEIRO_VOO,2025-11-29,True
2368,961,ENGENHEIRO_VOO,2025-10-09,True
4110,2915,COMISSARIO,2025-09-25,True
1573,1964,COMANDANTE,2025-10-09,True
4827,4401,COMISSARIO_CHEFE,2025-06-23,True
2087,4391,COMISSARIO,2025-10-23,True
287,3244,COPILOTO,2025-12-31,True
1654,270,MECANICO_BORDO,2025-06-19,True
3352,83,COMISSARIO,2026-02-16,True
2151,2673,COMISSARIO_CHEFE,2026-01-05,False
2348,4499,MECANICO_BORDO,2025-06-24,True
4073,2755,MECANICO_BORDO,2025-07-13,True
770,2673,ENGENHEIRO_VOO,2025-10-09,True
3481,4633,ENGENHEIRO_VOO,2025-10-23,True
1440,1983,COPILOTO,2026-02-15,False
2989,2395,MECANICO_BORDO,2025-10-01,True
3452,419,COMISSARIO,2025-10-13,True
2914,4499,MECANICO_BORDO,2026-02-03,True
198,4784,COPILOTO,2025-07-05,True
2654,255,COPILOTO,2025-09-07,True
1503,1925,COMANDANTE,2026-01-27,True
4787,2234,COPILOTO,2025-06-20,True
4709,3888,COPILOTO,2026-02-03,True
4354,4902,ENGENHEIRO_VOO,2025-08-17,True
2943,59,COPILOTO,2025-09-09,True
572,2637,COMISSARIO,2025-12-09,True
4731,642,COPILOTO,2026-05-20,True
426,2778,COPILOTO,2026-05-15,True
2346,922,COMISSARIO_CHEFE,2026-01-07,True
3294,4209,COMISSARIO,2026-04-19,True
3549,3190,COMANDANTE,2026-04-15,True
1604,4890,MECANICO_BORDO,2025-09-22,True
1671,4926,COMANDANTE,2025-12-03,False
4474,3487,COMISSARIO_CHEFE,2025-11-26,False
4371,3162,MECANICO_BORDO,2025-10-26,False
4911,701,MECANICO_BORDO,2025-09-17,True
2822,2547,COMISSARIO,2025-11-05,True
2693,820,COPILOTO,2025-08-26,True
