passageiro_id,voo_id,categoria_tarifa_id,codigo_reserva,data_reserva,preco_total,status
3166,1387,723,0U3XRJ,2026-05-21 00:28:39+00:00,677.25,CONFIRMADA
1369,4776,407,3DZKHL,2025-07-31 01:39:59+00:00,7263.44,CANCELADA
884,3053,166,0CWIZ5,2025-08-09 06:42:35+00:00,3165.23,CONFIRMADA
2121,412,13,THZCBN,2026-05-04 17:11:59+00:00,121.86,CANCELADA
2686,192,944,YA5V6Y,2026-01-31 10:10:54+00:00,1780.56,EMBARCADA
1408,1177,615,PTJDTU,2025-08-11 04:43:11+00:00,2077.17,CONFIRMADA
2946,261,28,V8YBM5,2025-08-23 12:08:51+00:00,1452.18,PENDENTE
3840,1744,612,5547OX,2025-12-05 04:27:55+00:00,3025.54,EMBARCADA
3576,3737,373,8IW3W8,2025-10-23 20:28:56+00:00,804.62,CONFIRMADA
1923,1070,9,OB5PQ2,2026-02-10 06:33:04+00:00,6592.25,EMBARCADA
429,843,488,13VRAH,2025-08-08 21:07:48+00:00,4992.53,PENDENTE
4171,1868,605,GECQGD,2025-11-22 22:24:41+00:00,4775.94,NO_SHOW
4112,2700,640,NX92OK,2025-12-04 19:35:00+00:00,1377.11,NO_SHOW
3599,567,649,TZ1PK2,2026-01-27 19:01:07+00:00,8571.6,PENDENTE
3708,3911,60,7EZIQP,2025-11-23 01:42:07+00:00,956.72,EMBARCADA
4188,1445,967,9GYPNF,2026-03-25 08:13:56+00:00,1581.14,CONFIRMADA
3026,4554,381,EUYZUW,2026-03-24 07:32:33+00:00,674.97,CONFIRMADA
2685,948,791,G30QZK,2026-04-07 10:16:15+00:00,1714.88,PENDENTE
900,2931,234,E88EDM,2026-04-04 18:36:58+00:00,192.55,CANCELADA
2098,4672,558,DQ0G26,2025-10-03 16:38:48+00:00,2616.28,CANCELADA
2835,3151,715,WYVFDB,2025-12-24 08:03:21+00:00,431.82,CONFIRMADA
745,3681,657,4UC55N,2025-12-20 17:47:51+00:00,1609.3,CANCELADA
340,4416,206,EQK81Q,2025-12-02 14:55:41+00:00,4962.11,CONFIRMADA
178,4141,722,O6COJE,2025-06-05 22:33:41+00:00,2420.35,CONFIRMADA
4122,2820,220,LKFKFA,2025-11-18 15:21:26+00:00,1114.48,CANCELADA
4240,927,155,IFJ2NU,2025-09-20 14:19:18+00:00,4078.26,CANCELADA
4756,3356,278,NQ4CHH,2026-04-01 09:51:02+00:00,2172.75,CANCELADA
3877,4142,926,RUZ38R,2025-10-01 23:15:46+00:00,1338.39,PENDENTE
2923,1407,520,MPM6UI,2026-01-23 15:49:04+00:00,42.84,EMBARCADA
2546,949,385,BGFPHQ,2025-07-01 17:15:38+00:00,3992.23,NO_SHOW
1287,83,195,XLJWS5,2026-03-19 05:52:15+00:00,1269.46,PENDENTE
945,2716,156,0E23XS,2026-03-07 02:12:43+00:00,974.43,EMBARCADA
1578,1165,49,90P53N,2025-09-01 14:28:37+00:00,11654.72,CANCELADA
3902,1332,312,RD2HEW,2025-08-06 08:16:20+00:00,1998.64,PENDENTE
4878,185,834,82IFCX,2025-06-24 05:09:29+00:00,87.81,CONFIRMADA
548,2504,617,4NG4YU,2026-04-04 08:09:53+00:00,1172.45,NO_SHOW
1211,4427,649,UZ3WOM,2026-04-13 18:36:15+00:00,2543.2,PENDENTE
345,3551,632,UIZAE6,2026-02-13 14:26:27+00:00,5835.85,EMBARCADA
4177,3336,444,9OVL4Y,2026-04-25 14:23:55+00:00,1425.49,CANCELADA
4432,1714,728,8FNGUV,2025-07-25 16:43:59+00:00,6864.14,NO_SHOW
213,2718,381,WGBRT5,2026-03-12 18:38:40+00:00,582.71,PENDENTE
3300,2075,355,4I2NWQ,2025-08-27 18:40:58+00:00,3156.13,NO_SHOW
3033,4214,618,Y2BV3H,2025-12-10 05:17:01+00:00,1827.42,PENDENTE
612,3699,238,I88MLL,2026-03-06 03:39:19+00:00,2414.08,CONFIRMADA
2608,3960,511,JI2BF8,2026-03-03 00:15:57+00:00,1342.14,CANCELADA
2696,916,300,9H6YHX,2026-04-24 23:07:45+00:00,1372.09,CANCELADA
2207,2332,829,8L3NQQ,2025-10-06 01:59:39+00:00,6824.79,PENDENTE
1856,4519,56,915I6W,2026-02-07 00:16:40+00:00,2088.64,NO_SHOW
4712,144,850,CHFXUQ,2025-10-25 08:49:18+00:00,2246.38,NO_SHOW
357,1662,913,R7L03E,2026-04-27 02:39:10+00:00,824.97,EMBARCADA
2068,504,403,0DEEEC,2025-12-24 03:24:59+00:00,365.01,CONFIRMADA
4247,1853,358,MNBWGK,2025-11-24 07:31:38+00:00,225.76,EMBARCADA
482,2406,929,TKX26O,2025-11-02 18:52:50+00:00,6895.64,EMBARCADA
4812,4536,950,0VQTXN,2026-03-25 14:36:50+00:00,3184.38,CONFIRMADA
173,1971,638,HOLIOD,2026-03-18 13:12:40+00:00,349.67,PENDENTE
3430,4930,116,3SKAWQ,2025-11-28 02:49:06+00:00,1164.67,EMBARCADA
161,2609,774,TBRVHE,2025-10-31 07:42:51+00:00,1696.15,NO_SHOW
775,4769,211,BIMVLE,2025-06-08 13:19:48+00:00,4520.16,NO_SHOW
1293,3158,245,ZZ9W48,2025-07-17 13:22:23+00:00,1731.33,EMBARCADA
2901,2758,447,G97CA6,2025-11-23 18:34:47+00:00,7950.25,CANCELADA
3972,2952,48,V0VDY3,2026-05-11 23:42:31+00:00,1502.76,NO_SHOW
4803,196,217,YY7MLK,2025-08-08 11:07:31+00:00,700.84,CONFIRMADA
3425,833,218,QZ08JL,2026-02-01 19:22:05+00:00,586.14,CANCELADA
415,3266,494,5DA9L5,2026-03-02 00:15:35+00:00,1304.36,CANCELADA
3523,3498,632,N8D5M7,2026-03-12 03:47:59+00:00,7637.84,PENDENTE
527,1581,35,YX64NN,2025-07-01 19:32:12+00:00,4729.16,PENDENTE
4537,323,70,3CP7XU,2026-01-28 02:28:16+00:00,1489.59,PENDENTE
2479,1114,602,97LOXJ,2025-12-31 13:10:50+00:00,2220.26,CONFIRMADA
4821,4967,666,EMPJ6D,2025-08-01 23:25:06+00:00,3587.74,CANCELADA
4780,75,954,J0Q03Z,2025-07-01 01:53:47+00:00,1096.5,PENDENTE
920,4100,75,Y39M3H,2026-01-10 08:11:10+00:00,833.32,CANCELADA
1408,3755,685,2RZ760,2025-12-14 20:56:35+00:00,441.33,CONFIRMADA
1761,4536,231,QWOMT3,2025-08-21 08:08:51+00:00,4088.82,PENDENTE
2533,873,273,F5HQB0,2026-01-28 00:04:04+00:00,232.99,CONFIRMADA
4851,2939,775,V0XX0Z,2025-11-19 18:57:20+00:00,161.29,CANCELADA
2953,3890,210,S0EEYQ,2026-04-06 12:14:42+00:00,1507.76,NO_SHOW
20,4507,20,DW65QT,2025-07-23 07:24:38+00:00,761.55,NO_SHOW
372,3183,795,2QJZ31,2026-04-29 02:40:33+00:00,1595.06,CANCELADA
2043,3929,668,7XCC5A,2025-07-06 19:59:41+00:00,9529.71,NO_SHOW
4775,2626,283,375UND,2025-11-18 18:35:24+00:00,1792.43,CANCELADA
2070,782,205,VTWMAY,2025-10-13 15:26:50+00:00,3067.36,EMBARCADA
3779,849,470,ET6OAX,2026-05-17 00:03:50+00:00,713.6,PENDENTE
2115,900,983,4QN6GR,2026-03-07 03:35:35+00:00,813.34,CONFIRMADA
460,214,139,7LZCCF,2025-12-14 07:44:58+00:00,1173.2,NO_SHOW
2725,922,53,D0QM1O,2026-05-01 22:18:07+00:00,727.3,EMBARCADA
761,4219,83,MAGBEO,2025-11-11 14:28:24+00:00,1357.3,CONFIRMADA
4537,2204,523,RA0MSX,2025-12-15 23:07:43+00:00,432.61,EMBARCADA
2362,1063,418,KKO67A,2026-03-10 13:03:04+00:00,1967.24,CANCELADA
4231,2314,490,0LPDLL,2025-12-20 19:01:49+00:00,1887.97,CANCELADA
20,2330,50,COJ44M,2026-01-30 14:33:23+00:00,1530.57,CONFIRMADA
3880,823,895,UO06Z0,2025-12-18 10:51:20+00:00,1111.07,CANCELADA
2245,98,68,CXJ085,2026-05-15 05:06:32+00:00,3350.93,EMBARCADA
2116,1505,404,0M5P6P,2026-01-06 10:22:18+00:00,182.8,CANCELADA
545,2293,758,EH34G2,2026-03-20 01:56:10+00:00,541.93,PENDENTE
1133,1528,983,83HPVP,2026-02-14 18:09:15+00:00,1480.75,CANCELADA
53,4282,830,X0ES8E,2026-03-16 11:02:07+00:00,3176.6,EMBARCADA
3762,548,15,ZFPJGN,2025-08-23 22:28:38+00:00,1632.74,NO_SHOW
1225,2227,920,U9144D,2026-02-22 18:13:48+00:00,1065.44,PENDENTE
1316,1384,987,IPZZIG,2026-02-18 09:51:01+00:00,2702.92,NO_SHOW
220,700,94,P1DSUT,2026-04-10 22:29:18+00:00,240.48,CANCELADA
1719,1367,589,GAJ6QQ,2025-08-27 23:43:12+00:00,9775.16,CONFIRMADA
4007,4215,318,ZLJMS6,2026-04-29 02:09:54+00:00,171.38,CANCELADA
4937,4677,760,9B0GR4,2025-11-24 02:10:46+00:00,992.37,EMBARCADA
583,2236,354,PKRTDY,2025-10-20 16:04:34+00:00,598.67,NO_SHOW
3576,4334,343,WJCCXD,2025-11-24 04:18:05+00:00,2243.22,EMBARCADA
57,4854,267,SAB0BS,2026-03-21 13:11:20+00:00,362.64,PENDENTE
3918,4107,724,FWSISP,2025-11-03 22:47:40+00:00,270.45,CONFIRMADA
74,95,960,UCAMTM,2026-02-01 03:53:11+00:00,2144.53,CONFIRMADA
767,2171,564,XDEC7K,2025-07-04 01:02:32+00:00,2258.61,CONFIRMADA
4521,3155,378,9TUCPT,2025-07-15 12:19:42+00:00,1069.03,PENDENTE
3923,3558,653,7EZPO2,2025-12-24 09:50:54+00:00,962.46,NO_SHOW
4742,657,737,92VDEF,2025-08-09 04:35:47+00:00,1927.83,NO_SHOW
2141,2876,215,1KDUAA,2026-02-01 18:33:48+00:00,878.17,EMBARCADA
868,4795,709,C5PEYK,2025-07-04 14:02:38+00:00,8154.92,EMBARCADA
3700,984,408,OJW3FL,2026-02-21 20:01:52+00:00,4909.24,NO_SHOW
1247,3934,769,90BIBG,2026-05-04 22:27:52+00:00,3924.73,PENDENTE
2638,3414,656,G5IBBE,2026-05-28 11:45:37+00:00,436.69,CONFIRMADA
595,23,832,WEHK4Z,2025-06-06 02:23:16+00:00,4656.94,NO_SHOW
1617,490,190,DEWNXO,2026-02-17 01:10:03+00:00,3260.56,PENDENTE
766,986,883,AGQ43B,2025-10-11 12:03:10+00:00,936.34,PENDENTE
2302,902,81,Q4ZOGS,2026-01-28 14:33:15+00:00,1549.07,CANCELADA
4586,2791,733,ZYAEE7,2025-12-13 02:48:34+00:00,1408.86,NO_SHOW
566,4912,365,CFZ6UW,2025-12-17 06:42:40+00:00,3345.58,CONFIRMADA
4759,3622,336,P0ZKWV,2025-06-29 23:32:29+00:00,2342.39,EMBARCADA
402,925,858,NMU0HB,2025-10-04 00:27:05+00:00,1752.46,CANCELADA
3169,2988,56,HKUWNR,2026-04-18 15:00:27+00:00,2069.13,EMBARCADA
3616,793,789,5OKOMX,2026-04-16 23:26:08+00:00,2203.56,CONFIRMADA
964,3953,440,58M8OK,2026-05-14 23:57:54+00:00,1069.34,NO_SHOW
644,4926,797,XOGI5U,2025-08-28 13:43:25+00:00,880.65,NO_SHOW
1974,1751,157,0QCHYR,2026-04-20 07:16:47+00:00,1598.76,NO_SHOW
2670,1963,177,YR0HIA,2025-12-17 18:06:09+00:00,1699.47,PENDENTE
3919,4708,223,6UZ4EY,2026-03-12 23:44:55+00:00,2399.31,EMBARCADA
2561,1693,370,X973T8,2026-03-22 21:20:48+00:00,2131.96,CONFIRMADA
833,474,151,0XZY0Y,2026-03-18 19:35:16+00:00,882.0,NO_SHOW
1708,615,292,4YKVF8,2025-08-07 20:31:11+00:00,803.2,PENDENTE
2113,4120,553,CNZZA5,2025-10-25 15:31:18+00:00,692.34,EMBARCADA
3046,822,722,GFBZOR,2026-04-20 13:05:59+00:00,1401.97,EMBARCADA
4199,3775,933,C3QBUJ,2026-05-11 20:30:16+00:00,1016.13,PENDENTE
1418,4851,157,269BVZ,2025-10-03 23:51:05+00:00,1541.59,NO_SHOW
3041,2916,951,3VSWRR,2025-08-29 15:30:13+00:00,570.8,PENDENTE
572,3904,783,XTPCA4,2025-09-11 00:44:11+00:00,2776.37,CONFIRMADA
699,4468,818,KXPUSH,2026-03-30 23:19:14+00:00,1276.1,CANCELADA
2966,3706,987,9RX4RA,2025-11-08 23:33:12+00:00,4940.2,PENDENTE
4921,3820,515,SLGDNK,2026-04-03 08:57:32+00:00,2761.95,CONFIRMADA
4012,4694,582,EOY50W,2026-05-17 19:06:23+00:00,957.24,NO_SHOW
4489,1699,410,BT9LXX,2025-07-04 17:00:24+00:00,1861.84,CONFIRMADA
2536,4267,6,X0YTUT,2026-02-04 06:24:57+00:00,1435.72,PENDENTE
3259,1600,429,MQGKCD,2025-11-17 16:06:02+00:00,3619.98,CANCELADA
3180,4062,395,C36BKK,2026-01-18 17:10:22+00:00,443.69,CONFIRMADA
2831,1679,421,U7RDY9,2025-10-07 22:03:28+00:00,1626.21,PENDENTE
733,4730,41,CKJC1C,2025-06-16 05:31:58+00:00,1519.42,CANCELADA
2142,280,483,446ZBN,2025-06-23 23:22:05+00:00,675.56,CANCELADA
2103,600,384,AHA6DX,2025-10-12 18:54:59+00:00,1036.48,PENDENTE
2067,3724,934,6D9H2Q,2025-09-08 21:36:47+00:00,1313.37,CANCELADA
3380,4544,735,5OPK9U,2026-04-14 23:50:57+00:00,1577.33,CONFIRMADA
740,1569,651,HYYTRM,2026-04-10 13:06:38+00:00,354.78,PENDENTE
3148,4039,795,0AOWK4,2025-06-08 02:37:00+00:00,2338.61,PENDENTE
2331,83,519,A762CK,2025-08-10 09:17:03+00:00,532.78,CONFIRMADA
2146,1206,102,AYL30Q,2025-10-12 06:10:07+00:00,1266.85,PENDENTE
4047,18,171,TGE1VJ,2025-07-27 15:16:32+00:00,4436.29,NO_SHOW
2031,4366,429,J1OIUE,2026-05-14 05:47:25+00:00,11457.61,EMBARCADA
3014,48,281,3SVDVJ,2025-06-10 03:50:54+00:00,625.53,NO_SHOW
4526,1285,554,N018VR,2025-09-30 09:43:27+00:00,719.42,CANCELADA
976,4199,543,M4B2XG,2025-10-19 15:41:25+00:00,2186.34,CONFIRMADA
4630,4189,876,A4W9G0,2025-11-29 17:18:50+00:00,1048.6,NO_SHOW
1091,1431,760,HZACIK,2026-01-14 18:13:03+00:00,237.94,PENDENTE
1438,3562,570,0K1FUV,2025-09-19 08:04:40+00:00,3645.64,CONFIRMADA
2126,1138,591,7RMWRJ,2025-11-27 12:09:59+00:00,1775.3,EMBARCADA
128,4744,162,SQ4DQR,2026-02-13 20:30:14+00:00,284.44,CONFIRMADA
1864,890,280,5K1Q2C,2025-09-22 02:23:03+00:00,1266.52,CONFIRMADA
3804,2149,426,KHQS4O,2026-02-04 01:06:34+00:00,3542.21,PENDENTE
3831,2222,462,VWP3O8,2025-12-16 13:55:54+00:00,925.75,CANCELADA
3241,4981,520,C19XI4,2026-04-14 09:07:16+00:00,1176.36,PENDENTE
3586,4377,80,TIQJER,2025-07-06 06:04:38+00:00,765.54,NO_SHOW
719,1729,995,U721YE,2026-05-12 17:10:51+00:00,479.77,PENDENTE
4477,4403,368,IFCJ6S,2025-10-31 07:01:44+00:00,5185.37,EMBARCADA
1786,1779,32,12WJIC,2026-06-02 22:29:40+00:00,1068.43,PENDENTE
4918,4385,336,56YZ9D,2025-09-04 03:18:27+00:00,1945.87,NO_SHOW
4675,1925,481,KARKVO,2025-11-04 03:50:25+00:00,1016.08,PENDENTE
2122,3884,703,OWFRFJ,2025-07-10 10:27:30+00:00,3617.92,CONFIRMADA
2403,1692,453,LVAYOS,2025-11-20 06:51:31+00:00,933.63,NO_SHOW
3290,929,758,4GK10W,2025-08-01 02:02:15+00:00,1584.71,CONFIRMADA
1410,3568,4,66ONMV,2026-01-18 03:26:56+00:00,2711.09,PENDENTE
1724,2589,204,FA3AZA,2025-10-28 23:51:28+00:00,3607.33,EMBARCADA
603,3028,443,XJ447C,2026-04-25 14:10:35+00:00,1418.29,CANCELADA
2272,457,30,UM4ZG4,2025-12-13 05:00:34+00:00,1480.32,CONFIRMADA
3698,4766,928,GPG0CG,2025-07-01 15:48:37+00:00,5990.4,CONFIRMADA
391,2409,642,N7K3OO,2025-11-21 12:12:53+00:00,2980.28,EMBARCADA
4766,4567,908,IZ9T0U,2026-04-23 01:18:01+00:00,7719.48,CANCELADA
3294,1958,864,URI8ON,2026-01-01 13:11:07+00:00,556.18,EMBARCADA
2930,1644,525,V0O4GU,2026-05-25 05:17:41+00:00,4524.15,PENDENTE
4186,4502,134,UAXUFV,2025-09-11 09:02:05+00:00,835.73,PENDENTE
4514,277,392,XT37X6,2025-10-17 07:31:10+00:00,8729.74,EMBARCADA
4298,692,870,JOHOB0,2026-05-23 15:51:06+00:00,1110.27,CONFIRMADA
2034,3724,237,EDORGX,2026-02-02 15:04:52+00:00,2389.91,EMBARCADA
1132,1191,729,OS4B2W,2026-05-16 22:37:11+00:00,10779.64,CONFIRMADA
2139,1089,986,DDVEHJ,2026-05-08 06:46:54+00:00,523.48,CANCELADA
1577,4434,175,UZQXSI,2025-09-16 23:48:23+00:00,1223.85,NO_SHOW
4714,4272,903,X94DSD,2026-01-23 02:22:11+00:00,1080.5,CANCELADA
2123,4803,384,Z3X8JI,2025-08-23 04:21:01+00:00,2740.34,EMBARCADA
3940,1536,20,FZLDDC,2026-01-29 11:39:01+00:00,1492.72,CANCELADA
2262,3826,364,72IK6J,2026-03-23 11:40:07+00:00,216.95,NO_SHOW
1966,2569,368,GQ0BA0,2026-03-04 12:22:21+00:00,7763.83,NO_SHOW
4036,4695,393,8Z1G5X,2026-02-28 06:17:34+00:00,156.91,PENDENTE
2921,2986,843,4YGZS9,2025-09-29 02:45:03+00:00,3286.59,CANCELADA
1897,905,755,L9839Z,2025-09-22 19:12:17+00:00,2304.82,CONFIRMADA
3922,8,521,FPAFP4,2025-10-01 06:42:48+00:00,1546.43,EMBARCADA
1657,707,495,3HRBAL,2026-04-10 10:25:55+00:00,313.43,NO_SHOW
4168,3376,768,SUKC8R,2025-11-27 13:57:29+00:00,5077.44,PENDENTE
1047,2523,136,R2RRY5,2025-12-05 17:45:11+00:00,81.48,CONFIRMADA
695,2433,155,HBUWLN,2025-07-26 20:24:39+00:00,2713.62,CANCELADA
1391,2623,681,MP7AWH,2025-09-11 08:50:16+00:00,1155.67,NO_SHOW
4258,1851,704,NUNL8I,2025-09-03 20:11:27+00:00,2484.04,CONFIRMADA
1348,4044,402,0MN5LV,2025-08-21 09:54:07+00:00,2077.76,CANCELADA
4429,4342,70,SXOIHA,2025-10-13 21:23:22+00:00,3733.88,PENDENTE
3135,725,342,6VYLRP,2025-09-17 04:12:07+00:00,1208.06,CANCELADA
2252,3508,809,7D1UDX,2025-09-10 22:10:05+00:00,4383.28,EMBARCADA
2519,2538,357,TQGKQ8,2025-12-21 04:24:27+00:00,847.48,CONFIRMADA
2421,674,422,IZ52GP,2026-05-15 07:12:54+00:00,1065.6,EMBARCADA
1751,1429,722,DO0KZ0,2025-09-23 13:43:32+00:00,586.43,EMBARCADA
1627,2692,795,OLN22Y,2025-09-15 11:25:59+00:00,405.06,PENDENTE
3570,3087,814,4ZAIWG,2026-03-22 12:05:55+00:00,661.14,CANCELADA
3654,2644,468,IETA2I,2025-07-23 23:52:59+00:00,9944.44,EMBARCADA
2286,2895,547,R4R1X2,2025-08-31 22:46:08+00:00,1043.71,EMBARCADA
3674,4664,908,4VZG9U,2026-05-18 23:16:20+00:00,3583.39,EMBARCADA
4249,4428,294,GYF3WH,2026-01-16 07:14:11+00:00,845.4,EMBARCADA
3742,4669,311,K39YMJ,2025-06-13 03:15:39+00:00,3886.16,EMBARCADA
4717,2066,168,I2PEVF,2026-04-27 23:14:00+00:00,2029.45,NO_SHOW
1351,1285,726,9JL6CD,2026-02-25 14:34:13+00:00,2023.38,PENDENTE
134,2120,799,A33GBM,2025-07-25 00:06:25+00:00,428.03,EMBARCADA
2152,4588,913,EM23DX,2026-04-07 11:13:42+00:00,281.18,CANCELADA
1943,3791,639,OF3V7N,2026-01-01 23:04:08+00:00,1773.98,NO_SHOW
2163,3566,661,FO6T9W,2025-12-09 09:12:03+00:00,971.89,CONFIRMADA
1311,1354,664,BIAP9F,2026-01-09 11:51:20+00:00,1208.25,CANCELADA
4137,1745,889,7SU7EW,2025-12-16 17:35:37+00:00,1850.55,PENDENTE
4159,2913,72,NV0M1P,2025-10-18 00:21:52+00:00,1102.25,CANCELADA
4782,4908,128,8YRQP8,2025-08-02 23:49:14+00:00,2216.19,PENDENTE
482,2261,315,15OJGO,2025-11-11 05:16:23+00:00,4605.22,CONFIRMADA
2790,328,370,PVE5SC,2026-02-18 04:13:32+00:00,3056.22,CANCELADA
1397,4236,490,2PM29K,2025-12-05 17:54:46+00:00,1603.78,CANCELADA
3149,4272,584,ZN874C,2026-06-03 07:17:05+00:00,1229.26,CONFIRMADA
1313,1393,603,J0YUJX,2026-06-02 08:02:51+00:00,1598.68,NO_SHOW
3803,1317,652,DFUMLA,2025-09-06 08:03:54+00:00,912.93,CONFIRMADA
154,3772,779,JG2PBK,2025-11-18 13:12:29+00:00,624.88,EMBARCADA
33,1788,45,WTEWGY,2026-05-18 18:44:19+00:00,4030.11,CONFIRMADA
2463,4507,119,W80O4V,2026-01-10 08:28:30+00:00,1002.04,CONFIRMADA
3362,1047,902,P5IGFB,2026-01-02 00:21:13+00:00,607.95,CONFIRMADA
1253,2218,958,5Q8B2D,2025-08-01 18:08:53+00:00,128.31,NO_SHOW
3282,4001,843,GEMRVQ,2026-01-26 08:22:40+00:00,3028.5,CONFIRMADA
2690,2993,101,7789FA,2025-09-24 02:47:05+00:00,1737.93,CANCELADA
1599,1743,10,JA0YO3,2025-07-25 06:22:19+00:00,1565.01,EMBARCADA
1465,570,377,95JWE8,2026-01-12 07:50:06+00:00,2108.95,EMBARCADA
4753,74,325,1PILMZ,2025-12-18 23:06:19+00:00,2335.59,PENDENTE
2281,3165,869,I1BWOO,2026-01-30 23:09:10+00:00,10888.43,CANCELADA
883,1971,315,WRJV71,2026-04-10 12:31:18+00:00,775.36,CONFIRMADA
1079,646,987,CGJ8GI,2026-05-06 15:50:32+00:00,1775.89,CANCELADA
1756,3051,169,GH9VTN,2025-12-12 01:53:40+00:00,1168.1,NO_SHOW
1924,3359,877,C6SM52,2025-07-02 01:33:36+00:00,1739.28,CONFIRMADA
3786,4398,724,BPPXTX,2025-09-08 05:04:15+00:00,3193.98,EMBARCADA
22,433,367,TMTA4W,2025-09-25 14:11:33+00:00,5034.39,CONFIRMADA
4869,534,99,WA0HRL,2026-04-12 02:07:46+00:00,2536.1,NO_SHOW
1689,2971,72,OCWPEP,2026-04-15 12:49:27+00:00,2901.57,EMBARCADA
1221,2339,908,M88SWE,2025-06-15 22:59:32+00:00,5053.09,EMBARCADA
4888,3775,883,K4Z497,2025-08-27 14:27:46+00:00,2161.57,NO_SHOW
2930,1411,402,YZOD1K,2026-05-21 15:14:06+00:00,735.73,CONFIRMADA
4491,3260,455,4FWA4J,2026-05-27 04:15:52+00:00,3114.66,EMBARCADA
3391,2925,117,A33SLA,2026-04-12 04:16:56+00:00,1180.85,CANCELADA
2315,4169,806,2OD6ON,2026-05-18 17:32:27+00:00,794.47,CANCELADA
2468,1852,35,3SAJCX,2025-08-15 21:04:56+00:00,4243.73,EMBARCADA
1558,3794,67,5GV3P2,2025-10-16 20:55:45+00:00,6029.99,CONFIRMADA
2719,1061,728,JDQ3D3,2026-01-26 23:57:36+00:00,6798.99,PENDENTE
1331,3121,630,2M2YLA,2025-12-14 01:26:20+00:00,2550.16,PENDENTE
2345,1753,434,91VAJL,2026-02-19 13:52:42+00:00,1238.27,NO_SHOW
3618,4516,967,15HS0T,2026-02-18 01:47:15+00:00,2550.55,PENDENTE
3478,2082,755,M4R4X7,2026-01-01 10:45:58+00:00,4960.44,NO_SHOW
3436,1400,658,B4XW02,2025-07-28 14:42:01+00:00,158.03,PENDENTE
4284,1117,414,LJ7J53,2026-02-13 07:07:21+00:00,871.41,NO_SHOW
3367,251,533,4CYQNM,2026-01-24 16:49:11+00:00,1071.22,PENDENTE
3047,3918,577,ZVPQK8,2026-04-22 11:02:28+00:00,1627.82,CONFIRMADA
3494,2813,671,UCE7Q3,2026-05-25 00:59:09+00:00,4864.5,PENDENTE
2802,2964,154,9QVUIC,2025-12-20 03:21:01+00:00,1912.83,CONFIRMADA
4456,4975,426,JU3B4D,2025-09-10 04:44:16+00:00,5152.57,EMBARCADA
2414,1223,451,URZ7C9,2025-08-12 18:34:26+00:00,4118.47,CANCELADA
3087,2026,580,ABSO31,2025-12-07 15:01:23+00:00,2108.09,CANCELADA
548,687,684,W9NCNQ,2025-10-23 15:14:27+00:00,507.52,NO_SHOW
2826,2024,34,N1UBSJ,2025-10-25 09:32:26+00:00,585.54,CONFIRMADA
2120,560,496,3RIBSD,2025-11-30 13:47:25+00:00,803.14,NO_SHOW
45,4946,149,MO3OOW,2025-07-15 11:47:26+00:00,1233.51,CONFIRMADA
3922,2862,800,K6XXIR,2025-12-20 05:39:10+00:00,538.7,NO_SHOW
1641,3747,195,AQL363,2025-09-13 03:25:23+00:00,2188.23,CONFIRMADA
1117,2528,71,UYVZCS,2026-04-18 04:30:08+00:00,3175.5,PENDENTE
2395,2610,987,14X7LZ,2026-01-26 20:58:04+00:00,6868.39,EMBARCADA
1089,1230,692,KK6KJX,2025-10-27 15:07:35+00:00,4591.72,PENDENTE
4649,3571,289,VP5UFP,2026-05-12 00:15:23+00:00,708.99,NO_SHOW
681,339,16,ZX5MC3,2025-07-31 01:56:46+00:00,571.48,NO_SHOW
1747,4067,64,KCPP7Y,2025-06-17 21:32:43+00:00,3513.97,CONFIRMADA
4561,1338,58,ZWGLEQ,2026-05-23 11:10:15+00:00,1111.99,CANCELADA
360,4061,332,WKYPSH,2025-08-04 04:02:55+00:00,935.69,CANCELADA
2125,267,224,OQ9V37,2026-01-24 16:42:40+00:00,1256.66,CANCELADA
2023,2844,173,Q19L1X,2026-01-24 13:01:32+00:00,630.52,PENDENTE
40,2571,908,3JTZ87,2025-07-29 18:15:42+00:00,9270.72,CANCELADA
74,4859,421,YEK687,2025-10-10 09:38:50+00:00,1246.17,CONFIRMADA
354,2355,602,UBSRD6,2026-01-08 00:58:01+00:00,1268.47,NO_SHOW
100,2542,507,0GZWGF,2025-12-31 20:34:14+00:00,3533.05,CONFIRMADA
1517,3587,916,Z6VOVB,2025-09-05 05:48:31+00:00,383.45,CONFIRMADA
1996,2068,153,5FBYQ5,2025-09-10 19:12:27+00:00,1036.94,PENDENTE
4070,1245,57,ZC7EZT,2025-11-17 09:13:25+00:00,1161.23,CANCELADA
3560,739,755,VJ7H1T,2026-04-27 18:00:28+00:00,1291.98,NO_SHOW
496,3501,328,JA7EPC,2026-05-22 04:18:24+00:00,2995.72,CONFIRMADA
2335,477,521,2VM8RF,2026-01-16 05:21:21+00:00,569.61,EMBARCADA
2493,1097,982,5LUSGM,2026-04-22 07:50:41+00:00,962.93,CONFIRMADA
4700,2536,985,Y8BYTN,2025-10-31 23:32:29+00:00,697.68,CANCELADA
2801,4080,440,KQXHON,2025-09-25 07:59:27+00:00,114.6,CONFIRMADA
3043,2056,362,4SNPIX,2026-01-07 01:28:01+00:00,1124.22,CANCELADA
1163,155,779,MIU0UX,2026-04-07 12:47:07+00:00,1632.3,PENDENTE
228,4512,925,5C19S3,2026-05-05 10:28:13+00:00,2708.28,PENDENTE
